item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,9.454601,3396,[4.871069431304932],[3.5231704711914062],1866,[5.331722736358643],[4.261442184448242],-9.83545,-9.374797,incorrect,False,-9.83545,-9.374797,incorrect,False,-9.83545,-9.374797,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,7.4714365,162,[1.611732840538025],[-0.07567369937896729],306,[1.0127345323562622],[-0.25894099473953247],-7.0892935,-7.6882925,correct,True,-7.0892935,-7.6882925,correct,True,-7.0892935,-7.6882925,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,8.130939,217,[1.4947706460952759],[1.2596510648727417],264,[1.3250491619110107],[0.865800142288208],-7.3366995,-7.506421,correct,True,-7.3366995,-7.506421,correct,True,-7.3366995,-7.506421,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,8.010905,229,[1.8457069396972656],[4.599057197570801],257,[1.7426186800003052],[4.954228401184082],-7.3261766,-7.429265,correct,True,-7.3261766,-7.429265,correct,True,-7.3261766,-7.429265,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,7.869417,160,[2.3030598163604736],[5.808000564575195],168,[2.245620012283325],[6.2531843185424805],-6.9756904,-7.03313,correct,True,-6.9756904,-7.03313,correct,True,-6.9756904,-7.03313,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,7.7954845,102,[2.9395856857299805],[1.7444359064102173],86,[3.013227701187134],[5.541670799255371],-6.5793858,-6.5057435,incorrect,False,-6.5793858,-6.5057435,incorrect,False,-6.5793858,-6.5057435,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,7.6886854,93,[3.0465376377105713],[3.6232783794403076],41,[3.642960548400879],[2.282977819442749],-6.537486,-5.9410634,incorrect,False,-6.537486,-5.9410634,incorrect,False,-6.537486,-5.9410634,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,7.2723217,81,[3.403406858444214],[2.2802281379699707],50,[3.820014238357544],[3.164397716522217],-6.4220333,-6.005426,incorrect,False,-6.4220333,-6.005426,incorrect,False,-6.4220333,-6.005426,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,7.077919,77,[3.552227735519409],[-3.9725747108459473],42,[4.017014980316162],[-0.16766202449798584],-6.3063254,-5.8415384,incorrect,False,-6.3063254,-5.8415384,incorrect,False,-6.3063254,-5.8415384,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,7.0871115,130,[3.0127604007720947],[-0.6164476871490479],52,[3.857307195663452],[0.630630612373352],-6.856926,-6.012379,incorrect,False,-6.856926,-6.012379,incorrect,False,-6.856926,-6.012379,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,7.0689096,146,[2.915015697479248],[0.6137847304344177],48,[3.8627829551696777],[0.14793390035629272],-6.927553,-5.979786,incorrect,False,-6.927553,-5.979786,incorrect,False,-6.927553,-5.979786,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,7.0815744,151,[2.9551191329956055],[-1.6142293214797974],52,[3.847931385040283],[-2.1901204586029053],-6.947509,-6.054697,incorrect,False,-6.947509,-6.054697,incorrect,False,-6.947509,-6.054697,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,7.151345,200,[2.6832451820373535],[0.540061354637146],83,[3.4551455974578857],[-2.122826337814331],-7.263256,-6.491356,incorrect,False,-7.263256,-6.491356,incorrect,False,-7.263256,-6.491356,incorrect,False,gender
