item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,8.171761,223,[3.864288091659546],[2.801287889480591],92,[4.393110275268555],[0.30198562145233154],-7.4231505,-6.894328,incorrect,False,-7.4231505,-6.894328,incorrect,False,-7.4231505,-6.894328,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,7.852083,465,[3.0989670753479004],[2.480801820755005],916,[2.4573044776916504],[2.775447368621826],-7.9004393,-8.542102,correct,True,-7.9004393,-8.542102,correct,True,-7.9004393,-8.542102,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,7.5541563,182,[4.033682823181152],[2.9765310287475586],477,[3.2427902221679688],[2.130115270614624],-7.157518,-7.9484105,correct,True,-7.157518,-7.9484105,correct,True,-7.157518,-7.9484105,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,7.2190056,127,[4.481904983520508],[2.409390687942505],392,[3.477797508239746],[-0.6034281253814697],-6.840352,-7.8444595,correct,True,-6.840352,-7.8444595,correct,True,-6.840352,-7.8444595,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,7.677943,51,[4.977745532989502],[2.488283395767212],694,[2.876143455505371],[2.436471462249756],-6.2058344,-8.307436,correct,True,-6.2058344,-8.307436,correct,True,-6.2058344,-8.307436,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,7.3500624,28,[5.539493560791016],[1.140580415725708],351,[3.53170108795166],[4.094857692718506],-5.6128235,-7.620616,correct,True,-5.6128235,-7.620616,correct,True,-5.6128235,-7.620616,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,7.0604715,38,[5.642445087432861],[0.10139450430870056],98,[4.8531951904296875],[0.35727739334106445],-5.6201615,-6.4094114,correct,True,-5.6201615,-6.4094114,correct,True,-5.6201615,-6.4094114,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,7.148735,68,[4.927159786224365],[1.8872759342193604],174,[4.106471061706543],[2.1021058559417725],-6.1522336,-6.9729223,correct,True,-6.1522336,-6.9729223,correct,True,-6.1522336,-6.9729223,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,7.014241,44,[5.353652000427246],[1.7659437656402588],84,[4.919363498687744],[2.4304232597351074],-5.7128725,-6.1471605,correct,True,-5.7128725,-6.1471605,correct,True,-5.7128725,-6.1471605,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,7.309496,20,[5.741464614868164],[0.32930707931518555],15,[5.799147129058838],[2.0445549488067627],-5.2879643,-5.230282,incorrect,False,-5.2879643,-5.230282,incorrect,False,-5.2879643,-5.230282,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,7.310508,26,[5.528995990753174],[3.2930805683135986],12,[6.191507339477539],[2.063753604888916],-5.517069,-4.854558,incorrect,False,-5.517069,-4.854558,incorrect,False,-5.517069,-4.854558,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,7.226029,3,[6.977727890014648],[0.7526975870132446],5,[6.709852695465088],[4.147526741027832],-4.001134,-4.2690086,correct,True,-4.001134,-4.2690086,correct,True,-4.001134,-4.2690086,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,6.926836,14,[6.567170143127441],[2.3755815029144287],2,[8.004373550415039],[-1.9623091220855713],-4.734374,-3.2971706,incorrect,False,-4.734374,-3.2971706,incorrect,False,-4.734374,-3.2971706,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,6.834633,3,[7.3179779052734375],[3.3295412063598633],18,[6.485769271850586],[1.5628916025161743],-3.9964252,-4.828634,correct,True,-3.9964252,-4.828634,correct,True,-3.9964252,-4.828634,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,6.8498435,1,[7.991808891296387],[4.955521106719971],14,[6.480170726776123],[2.893347978591919],-3.2588003,-4.770438,correct,True,-3.2588003,-4.770438,correct,True,-3.2588003,-4.770438,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,6.3986998,1,[9.121208190917969],[5.149131774902344],11,[6.790746688842773],[3.745481014251709],-2.3525977,-4.683059,correct,True,-2.3525977,-4.683059,correct,True,-2.3525977,-4.683059,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,4.5457325,2,[9.861225128173828],[0.5676243305206299],10,[7.15811014175415],[3.7962491512298584],-2.1710286,-4.8741436,correct,True,-2.1710286,-4.8741436,correct,True,-2.1710286,-4.8741436,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,6.571249,2,[8.22909927368164],[1.5599029064178467],8,[6.974979400634766],[4.6780877113342285],-3.0368114,-4.290931,correct,True,-3.0368114,-4.290931,correct,True,-3.0368114,-4.290931,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,6.5185814,3,[7.55759334564209],[5.371255874633789],10,[6.7635979652404785],[5.864428520202637],-3.5635903,-4.357586,correct,True,-3.5635903,-4.357586,correct,True,-3.5635903,-4.357586,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,6.300383,3,[7.851611137390137],[3.332920551300049],7,[6.804567813873291],[6.619656085968018],-3.236725,-4.2837687,correct,True,-3.236725,-4.2837687,correct,True,-3.236725,-4.2837687,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,6.049964,5,[7.445385932922363],[9.053815841674805],3,[7.4957356452941895],[6.713849067687988],-3.651131,-3.6007812,incorrect,False,-3.651131,-3.6007812,incorrect,False,-3.651131,-3.6007812,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,5.3486776,2,[8.276451110839844],[5.4529948234558105],9,[6.880186080932617],[6.570293426513672],-2.9126577,-4.308923,correct,True,-2.9126577,-4.308923,correct,True,-2.9126577,-4.308923,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,6.065894,3,[7.87416934967041],[2.701810121536255],18,[5.324143409729004],[0.23931413888931274],-2.8919044,-5.4419303,correct,True,-2.8919044,-5.4419303,correct,True,-2.8919044,-5.4419303,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,7.52712,3,[7.182943344116211],[5.608582496643066],17,[4.740408897399902],[3.1369290351867676],-3.1792374,-5.621772,correct,True,-3.1792374,-5.621772,correct,True,-3.1792374,-5.621772,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,24,7.474483,3,[6.9878740310668945],[5.715958595275879],24,[4.685971736907959],[2.692434787750244],-3.250827,-5.5527296,correct,True,-3.250827,-5.5527296,correct,True,-3.250827,-5.5527296,correct,True,gender
