subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,0,0.03391806408762932
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,1,0.021789895370602608
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,2,0.023849066346883774
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,3,0.035940345376729965
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,4,0.10204627364873886
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,5,0.09215369075536728
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,6,0.13321422040462494
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,7,0.08740431070327759
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,8,0.08889665454626083
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,9,0.13259486854076385
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,10,0.5424407124519348
vit_base_patch16_224,sketch,Probability,0001_ske_dnn_0_airplane_00_airplane-0001-sketch-0.png,11,0.940829873085022
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,0,0.03373964503407478
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,1,0.023892885074019432
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,2,0.025828132405877113
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,3,0.036327507346868515
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,4,0.10249288380146027
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,5,0.08494376391172409
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,6,0.1278902143239975
vit_base_patch16_224,sketch,Probability,0002_ske_dnn_0_airplane_00_airplane-0002-sketch-1.png,7,0.10523883253335953
