subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,0,0.012020701542496681
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,1,0.018107637763023376
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,2,0.014343715272843838
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,3,0.018516000360250473
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,4,0.00656664464622736
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,5,0.0038241471629589796
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,6,0.0038345344364643097
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,7,0.008772490546107292
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,8,0.03180648013949394
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,9,0.03906974941492081
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,10,0.04467928409576416
vit_small_patch16_224,low-pass,Probability,0001_lp_dnn_40_chair_10_n04099969_7577.png,11,0.008590989746153355
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,0,0.022189633920788765
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,1,0.037433553487062454
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,2,0.028139473870396614
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,3,0.04334452375769615
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,4,0.03524458408355713
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,5,0.025245733559131622
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,6,0.025612985715270042
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,7,0.05992411449551582
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,8,0.07886017113924026
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,9,0.08406253159046173
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,10,0.0847202017903328
vit_small_patch16_224,low-pass,Probability,0002_lp_dnn_40_cat_10_n02124075_12815.png,11,0.02144651673734188
vit_small_patch16_224,low-pass,Probability,0003_lp_dnn_5_truck_10_n04467665_34253.png,0,0.012641777284443378
vit_small_patch16_224,low-pass,Probability,0003_lp_dnn_5_truck_10_n04467665_34253.png,1,0.010366122238337994
vit_small_patch16_224,low-pass,Probability,0003_lp_dnn_5_truck_10_n04467665_34253.png,2,0.015819009393453598
vit_small_patch16_224,low-pass,Probability,0003_lp_dnn_5_truck_10_n04467665_34253.png,3,0.016120167449116707
