subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,0,0.013092253357172012
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,1,0.02872016839683056
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,2,0.021728036925196648
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,3,0.03801437094807625
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,4,0.04634542018175125
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,5,0.040047697722911835
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,6,0.03388497233390808
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,7,0.07505513727664948
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,8,0.06623712927103043
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,9,0.09534162282943726
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,10,0.14986641705036163
vit_small_patch16_224,uniform-noise,Probability,0001_nse_dnn_0.03_elephant_10_n02504458_7209.png,11,0.9986454844474792
vit_small_patch16_224,uniform-noise,Probability,0002_nse_dnn_0.90_knife_10_n03041632_82878.png,0,0.02382953092455864
vit_small_patch16_224,uniform-noise,Probability,0002_nse_dnn_0.90_knife_10_n03041632_82878.png,1,0.052599769085645676
vit_small_patch16_224,uniform-noise,Probability,0002_nse_dnn_0.90_knife_10_n03041632_82878.png,2,0.06517884135246277
vit_small_patch16_224,uniform-noise,Probability,0002_nse_dnn_0.90_knife_10_n03041632_82878.png,3,0.058797407895326614
