subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,0,0.03313469514250755
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,1,0.03889442980289459
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,2,0.04219508171081543
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,3,0.06854869425296783
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,4,0.13999898731708527
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,5,0.15511448681354523
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,6,0.14904353022575378
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,7,0.11937762796878815
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,8,0.08153235912322998
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,9,0.10103672742843628
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,10,0.09514012932777405
vit_base_patch16_224,cue-conflict,Probability,airplane1-bicycle2.png,11,0.024459799751639366
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,0,0.03361594304442406
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,1,0.03771049156785011
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,2,0.04059765860438347
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,3,0.0577295646071434
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,4,0.149336040019989
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,5,0.2291514277458191
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,6,0.2865822911262512
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,7,0.13675490021705627
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,8,0.07165002822875977
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,9,0.07526324689388275
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,10,0.07447415590286255
vit_base_patch16_224,cue-conflict,Probability,airplane1-chair2.png,11,0.16268298029899597
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,0,0.03380198776721954
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,1,0.036577630788087845
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,2,0.035199183970689774
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,3,0.0540764257311821
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,4,0.17173106968402863
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,5,0.216435506939888
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,6,0.17661608755588531
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,7,0.10437086969614029
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,8,0.06570610404014587
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,9,0.07908564060926437
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,10,0.07871510088443756
vit_base_patch16_224,cue-conflict,Probability,airplane1-clock1.png,11,0.004336806479841471
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,0,0.03339610621333122
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,1,0.04124355688691139
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,2,0.049771521240472794
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,3,0.07620131969451904
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,4,0.09344421327114105
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,5,0.1019425243139267
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,6,0.05371187627315521
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,7,0.04938473552465439
vit_base_patch16_224,cue-conflict,Probability,airplane1-elephant1.png,8,0.0489579513669014
