subj,dataset_name,metric_name,stimulus,layer,value
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,0,0.2413339763879776
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,1,0.16368605196475983
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,2,0.14132159948349
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,3,0.26972487568855286
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,4,0.38167980313301086
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,5,0.49139031767845154
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,6,0.7434363961219788
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,7,0.5082783699035645
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,8,0.2239595651626587
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,9,0.1384485960006714
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,10,0.29457488656044006
vit_small_patch16_224,power-equalisation,Probability,0001_pow_dnn_0_clock_35_n03196217_10246.png,11,0.9999274015426636
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,0,0.030226226896047592
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,1,0.038005173206329346
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,2,0.03262852132320404
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,3,0.029461706057190895
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,4,0.021385740488767624
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,5,0.016183538362383842
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,6,0.01899527572095394
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,7,0.06489242613315582
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,8,0.07112743705511093
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,9,0.07844264060258865
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,10,0.09616385400295258
vit_small_patch16_224,power-equalisation,Probability,0002_pow_dnn_pow_dog_35_n02091467_7264.png,11,0.044700976461172104
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,0,0.011271690018475056
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,1,0.00925359781831503
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,2,0.00934404507279396
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,3,0.009136534295976162
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,4,0.006329219788312912
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,5,0.00658024987205863
vit_small_patch16_224,power-equalisation,Probability,0003_pow_dnn_pow_chair_35_n02791124_713.png,6,0.007985088974237442
