item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,8.516,16488,[0.446533203125],[0.50048828125],3248,[2.017578125],[0.650390625],-11.58,-10.0,incorrect,False,-11.58,-10.0,incorrect,False,-11.58,-10.0,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,8.734,15166,[0.5380859375],[0.833984375],4101,[1.8095703125],[-0.125244140625],-11.4,-10.125,incorrect,False,-11.4,-10.125,incorrect,False,-11.4,-10.125,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,8.875,10487,[0.89599609375],[1.9052734375],6199,[1.4541015625],[0.7197265625],-10.96,-10.4,incorrect,False,-10.96,-10.4,incorrect,False,-10.96,-10.4,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,8.766,5335,[1.6806640625],[-0.6142578125],5694,[1.615234375],[-0.73583984375],-10.195,-10.266,correct,True,-10.195,-10.266,correct,True,-10.195,-10.266,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,9.055,7751,[1.142578125],[-0.2529296875],8602,[1.033203125],[0.60009765625],-10.54,-10.65,correct,True,-10.54,-10.65,correct,True,-10.54,-10.65,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,8.93,9756,[0.85595703125],[-1.0498046875],7674,[1.1357421875],[1.4501953125],-10.81,-10.53,incorrect,False,-10.81,-10.53,incorrect,False,-10.81,-10.53,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,8.83,14419,[0.27685546875],[2.12109375],4333,[1.611328125],[2.765625],-11.336,-10.0,incorrect,False,-11.336,-10.0,incorrect,False,-11.336,-10.0,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,8.516,7355,[1.236328125],[3.140625],1369,[2.673828125],[0.52734375],-10.586,-9.15,incorrect,False,-10.586,-9.15,incorrect,False,-10.586,-9.15,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,8.8,805,[2.625],[-0.445068359375],879,[2.5546875],[0.4853515625],-8.7,-8.77,correct,True,-8.7,-8.77,correct,True,-8.7,-8.77,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,9.26,1647,[2.2109375],[-0.62548828125],1038,[2.521484375],[0.291015625],-9.11,-8.805,incorrect,False,-9.11,-8.805,incorrect,False,-9.11,-8.805,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,9.266,2548,[1.8564453125],[-1.361328125],1086,[2.50390625],[0.8125],-9.46,-8.81,incorrect,False,-9.46,-8.81,incorrect,False,-9.46,-8.81,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,9.17,4954,[1.2509765625],[-0.734375],741,[2.677734375],[0.303466796875],-10.03,-8.6,incorrect,False,-10.03,-8.6,incorrect,False,-10.03,-8.6,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,9.22,6723,[0.87548828125],[2.517578125],751,[2.630859375],[3.40234375],-10.33,-8.58,incorrect,False,-10.33,-8.58,incorrect,False,-10.33,-8.58,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,8.98,1878,[1.9853515625],[2.591796875],87,[3.8984375],[1.7802734375],-9.234,-7.324,incorrect,False,-9.234,-7.324,incorrect,False,-9.234,-7.324,incorrect,False,gender
