item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,9.41543,28411,[3.9335837364196777],[-0.1662447154521942],5026,[5.964778900146484],[-1.270911455154419],-12.34086,-10.309664,incorrect,False,-12.34086,-10.309664,incorrect,False,-12.34086,-10.309664,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,9.445777,25657,[3.7869699001312256],[2.1710495948791504],8686,[5.099393367767334],[0.9756015539169312],-12.155327,-10.842903,incorrect,False,-12.155327,-10.842903,incorrect,False,-12.155327,-10.842903,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,9.584562,13209,[4.709333419799805],[2.034648895263672],6905,[5.3643364906311035],[-1.8655281066894531],-11.2479,-10.592897,incorrect,False,-11.2479,-10.592897,incorrect,False,-11.2479,-10.592897,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,9.920965,4030,[5.602869510650635],[-1.4481277465820312],20525,[4.023058891296387],[0.5332425236701965],-10.04307,-11.622881,correct,True,-10.04307,-11.622881,correct,True,-10.04307,-11.622881,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,10.03443,9882,[4.274535179138184],[0.06295978277921677],12298,[4.070608615875244],[-1.0745174884796143],-10.838194,-11.04212,correct,True,-10.838194,-11.04212,correct,True,-10.838194,-11.04212,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,9.837556,8307,[3.556347131729126],[1.093641757965088],21991,[2.5106375217437744],[0.05240246653556824],-10.703812,-11.749521,correct,True,-10.703812,-11.749521,correct,True,-10.703812,-11.749521,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,9.892393,28969,[1.6023961305618286],[0.39521467685699463],55297,[0.4474013149738312],[-1.334787130355835],-12.101933,-13.2569275,correct,True,-12.101933,-13.2569275,correct,True,-12.101933,-13.2569275,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,9.876663,21417,[1.0377317667007446],[1.9660390615463257],52975,[-0.4517584443092346],[-0.9930974841117859],-11.706818,-13.196307,correct,True,-11.706818,-13.196307,correct,True,-11.706818,-13.196307,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,9.875362,14161,[1.4143587350845337],[2.0592026710510254],55349,[-0.6652180552482605],[0.5720473527908325],-11.213919,-13.293495,correct,True,-11.213919,-13.293495,correct,True,-11.213919,-13.293495,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,9.848711,12477,[1.6651482582092285],[2.179891586303711],50793,[-0.33855390548706055],[-0.16217027604579926],-11.087809,-13.091511,correct,True,-11.087809,-13.091511,correct,True,-11.087809,-13.091511,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,9.844931,10100,[1.8273028135299683],[2.1065566539764404],48737,[-0.3061213791370392],[-0.6995660662651062],-10.870329,-13.003754,correct,True,-10.870329,-13.003754,correct,True,-10.870329,-13.003754,correct,True,gender
