task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,0,3.2659550000000004e-28,20275,[2.144810438156128],[5.913243770599365],228438,[-15.509225845336914],[22.115745544433594],-126.322014,-143.97606,correct,True,-126.322014,-143.97606,correct,True,-126.322014,-143.97606,correct,True,0.12321723,103748,[3.3305211067199707],[-5.650972366333008],211994,[-3.5354390144348145],[15.995892524719238],-201.53357,-208.39954,correct,True,-201.53357,-208.39954,correct,True,-201.53357,-208.39954,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,1,2.1766835999999997e-18,42136,[5.806013584136963],[6.024253845214844],189055,[-2.8705952167510986],[1.8943387269973755],-83.366974,-92.04359,correct,True,-83.366974,-92.04359,correct,True,-83.366974,-92.04359,correct,True,0.0026223497,201181,[0.5981905460357666],[-5.525772571563721],144633,[4.036428928375244],[-4.947850704193115],-169.55353,-166.1153,incorrect,False,-169.55353,-166.1153,incorrect,False,-169.55353,-166.1153,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,2,5.014038e-07,1910,[10.162540435791016],[-9.071320533752441],86156,[-0.9592620134353638],[-4.357583522796631],-36.766014,-47.887817,correct,True,-36.766014,-47.887817,correct,True,-36.766014,-47.887817,correct,True,0.0023645798,158861,[-2.4589385986328125],[-9.859114646911621],95622,[0.9894869923591614],[-2.845951795578003],-139.06786,-135.61943,incorrect,False,-139.06786,-135.61943,incorrect,False,-139.06786,-135.61943,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,3,0.014878983,48196,[2.7143187522888184],[2.7383553981781006],169572,[-4.291439056396484],[-2.6232054233551025],-39.9668,-46.972557,correct,True,-39.9668,-46.972557,correct,True,-39.9668,-46.972557,correct,True,0.06563365,196555,[-9.0194730758667],[-1.976918339729309],62263,[-0.9161977171897888],[-9.89852237701416],-123.07732,-114.974045,incorrect,False,-123.07732,-114.974045,incorrect,False,-123.07732,-114.974045,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,4,0.010214962,15293,[4.250129222869873],[13.187702178955078],147202,[-5.640989780426025],[-0.8121211528778076],-36.21657,-46.107693,correct,True,-36.21657,-46.107693,correct,True,-36.21657,-46.107693,correct,True,0.64576805,155470,[-10.194355010986328],[2.0177195072174072],82701,[-5.999814033508301],[-10.102996826171875],-114.47709,-110.28255,incorrect,False,-114.47709,-110.28255,incorrect,False,-114.47709,-110.28255,incorrect,False,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,5,0.967901,1106,[12.562578201293945],[1.7116827964782715],158013,[-5.0595293045043945],[-1.4218274354934692],-26.527014,-44.14912,correct,True,-26.527014,-44.14912,correct,True,-26.527014,-44.14912,correct,True,0.17277244,80353,[-8.075035095214844],[-1.020546793937683],144756,[-12.154990196228027],[6.639629364013672],-98.76518,-102.84514,correct,True,-98.76518,-102.84514,correct,True,-98.76518,-102.84514,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,6,0.48341855,279,[12.50877857208252],[-0.2476189136505127],101590,[-5.400918006896973],[-0.9346866011619568],-24.559849,-42.469543,correct,True,-24.559849,-42.469543,correct,True,-24.559849,-42.469543,correct,True,0.033248283,91988,[-7.951977729797363],[-3.0981791019439697],95685,[-8.180567741394043],[-10.96638298034668],-82.22498,-82.45357,correct,True,-82.22498,-82.45357,correct,True,-82.22498,-82.45357,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,7,0.3803703,749,[11.383719444274902],[19.185197830200195],100573,[-5.396107196807861],[-0.9514195919036865],-27.955475,-44.735302,correct,True,-27.955475,-44.735302,correct,True,-27.955475,-44.735302,correct,True,0.40910316,74942,[-8.979433059692383],[11.692559242248535],121556,[-12.256088256835938],[4.114986419677734],-80.5707,-83.84736,correct,True,-80.5707,-83.84736,correct,True,-80.5707,-83.84736,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,8,0.30476245,140,[18.350337982177734],[-2.338932752609253],95641,[-5.286072254180908],[-0.46033355593681335],-23.780067,-47.416477,correct,True,-23.780067,-47.416477,correct,True,-23.780067,-47.416477,correct,True,0.05742165,19852,[-2.309837579727173],[-1.461294174194336],93607,[-9.00545597076416],[-12.467782974243164],-57.68228,-64.3779,correct,True,-57.68228,-64.3779,correct,True,-57.68228,-64.3779,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,9,0.31513953,153,[16.660409927368164],[-0.433123916387558],85158,[-5.192185878753662],[0.7807770371437073],-21.683638,-43.536232,correct,True,-21.683638,-43.536232,correct,True,-21.683638,-43.536232,correct,True,0.0004839454,14432,[-2.8453822135925293],[-1.7554423809051514],132257,[-13.827713012695312],[-0.3136850595474243],-58.221283,-69.20361,correct,True,-58.221283,-69.20361,correct,True,-58.221283,-69.20361,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,10,0.25478348,77,[15.53979206085205],[-1.2723842859268188],67815,[-4.54917573928833],[-10.265941619873047],-19.060396,-39.149364,correct,True,-19.060396,-39.149364,correct,True,-19.060396,-39.149364,correct,True,0.15646417,19720,[-3.4265899658203125],[7.8223137855529785],137905,[-13.09423542022705],[-7.897961139678955],-45.70576,-55.373405,correct,True,-45.70576,-55.373405,correct,True,-45.70576,-55.373405,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,11,0.01563812,151,[15.046943664550781],[-4.085221290588379],98190,[-8.581338882446289],[-8.274967193603516],-21.822355,-45.450634,correct,True,-21.822355,-45.450634,correct,True,-21.822355,-45.450634,correct,True,0.12561528,6459,[1.623835802078247],[1.935511827468872],174062,[-14.470367431640625],[-7.795475006103516],-33.76079,-49.854996,correct,True,-33.76079,-49.854996,correct,True,-33.76079,-49.854996,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,12,0.01567197,358,[12.661063194274902],[12.556859016418457],122213,[-10.927114486694336],[3.4781575202941895],-27.711525,-51.299706,correct,True,-27.711525,-51.299706,correct,True,-27.711525,-51.299706,correct,True,0.65813094,6269,[1.8776466846466064],[9.424080848693848],176299,[-13.912964820861816],[-4.541433334350586],-28.411621,-44.202232,correct,True,-28.411621,-44.202232,correct,True,-28.411621,-44.202232,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,13,0.027714236,151,[16.185256958007812],[-8.36843204498291],92072,[-8.571906089782715],[-3.002988815307617],-21.684757,-46.44192,correct,True,-21.684757,-46.44192,correct,True,-21.684757,-46.44192,correct,True,2.5767791,3151,[5.732565402984619],[6.577432155609131],190245,[-10.035340309143066],[-2.9531736373901367],-18.956524,-34.72443,correct,True,-18.956524,-34.72443,correct,True,-18.956524,-34.72443,correct,True,An
animals,1,Atypical,eel,fish,reptile,0.9537037037,An eel is a type of,What kind of animal is an eel?,An eel is a type of,14,0.009146266,259,[13.057594299316406],[-0.2811400890350342],95948,[-9.522794723510742],[-0.9700482487678528],-24.00108,-46.58147,correct,True,-24.00108,-46.58147,correct,True,-24.00108,-46.58147,correct,True,0.0944787,3817,[6.338380336761475],[5.920360088348389],196381,[-6.625612735748291],[-2.7142508029937744],-21.022902,-33.986893,correct,True,-21.022902,-33.986893,correct,True,-21.022902,-33.986893,correct,True,An
