item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,0.00227265,7018,[23.055217742919922],[29.254741668701172],16543,[16.0706844329834],[-21.411237716674805],-84.987564,-91.97209,correct,True,-84.987564,-91.97209,correct,True,-84.987564,-91.97209,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,2.8323626e-05,5378,[26.74970245361328],[43.23646926879883],37914,[9.409461975097656],[-3.249814748764038],-80.250916,-97.591156,correct,True,-80.250916,-97.591156,correct,True,-80.250916,-97.591156,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,0.00010000779,2396,[39.525146484375],[1.6320960521697998],47913,[8.083642959594727],[-19.520288467407227],-86.36049,-117.801994,correct,True,-86.36049,-117.801994,correct,True,-86.36049,-117.801994,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,1.7491989e-07,3163,[41.2024040222168],[2.377768039703369],64314,[4.749079704284668],[-8.159174919128418],-100.59021,-137.04353,correct,True,-100.59021,-137.04353,correct,True,-100.59021,-137.04353,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,4.3955012e-08,4001,[42.01102066040039],[-11.599384307861328],75990,[3.728627920150757],[-1.4341778755187988],-104.69716,-142.97955,correct,True,-104.69716,-142.97955,correct,True,-104.69716,-142.97955,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,1.0322333e-09,7652,[39.05023956298828],[-7.014096260070801],91192,[3.401129961013794],[10.741284370422363],-115.31272,-150.96184,correct,True,-115.31272,-150.96184,correct,True,-115.31272,-150.96184,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,7.195596e-07,15013,[28.699020385742188],[1.4712724685668945],82241,[6.723971843719482],[42.83925247192383],-100.100876,-122.07593,correct,True,-100.100876,-122.07593,correct,True,-100.100876,-122.07593,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,0.049300555,18632,[27.6136474609375],[-41.6841926574707],60462,[13.216848373413086],[-10.37086009979248],-92.56387,-106.96067,correct,True,-92.56387,-106.96067,correct,True,-92.56387,-106.96067,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,0.9052105,47676,[18.16284942626953],[-14.683579444885254],79814,[10.427590370178223],[9.702749252319336],-106.00679,-113.74205,correct,True,-106.00679,-113.74205,correct,True,-106.00679,-113.74205,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,0.0044304426,93698,[8.699358940124512],[-25.56549072265625],78000,[11.536785125732422],[12.248663902282715],-113.47412,-110.636696,incorrect,False,-113.47412,-110.636696,incorrect,False,-113.47412,-110.636696,incorrect,False,gender
