item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,9.32,20626,[0.1468505859375],[0.62841796875],3488,[1.8798828125],[-1.5078125],-11.5,-9.766,incorrect,False,-11.5,-9.766,incorrect,False,-11.5,-9.766,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,8.89,11165,[0.46044921875],[1.00390625],11701,[0.406982421875],[2.146484375],-10.85,-10.9,correct,True,-10.85,-10.9,correct,True,-10.85,-10.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,8.25,9449,[0.79931640625],[1.8994140625],5623,[1.3017578125],[1.556640625],-10.78,-10.28,incorrect,False,-10.78,-10.28,incorrect,False,-10.78,-10.28,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,8.47,3915,[1.533203125],[2.55859375],3037,[1.728515625],[-1.6552734375],-10.0,-9.805,incorrect,False,-10.0,-9.805,incorrect,False,-10.0,-9.805,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,8.96,550,[2.5546875],[1.1357421875],6768,[0.4697265625],[2.140625],-8.34,-10.43,correct,True,-8.34,-10.43,correct,True,-8.34,-10.43,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,8.95,470,[2.728515625],[0.275390625],3253,[1.322265625],[3.58203125],-8.34,-9.75,correct,True,-8.34,-9.75,correct,True,-8.34,-9.75,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,8.81,592,[2.560546875],[0.472412109375],482,[2.671875],[1.482421875],-8.445,-8.336,incorrect,False,-8.445,-8.336,incorrect,False,-8.445,-8.336,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,8.99,1167,[2.365234375],[1.1298828125],474,[2.96875],[1.779296875],-8.914,-8.305,incorrect,False,-8.914,-8.305,incorrect,False,-8.914,-8.305,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,8.914,834,[2.5546875],[1.7216796875],240,[3.3828125],[1.9794921875],-8.664,-7.836,incorrect,False,-8.664,-7.836,incorrect,False,-8.664,-7.836,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,8.89,411,[3.087890625],[-0.31201171875],100,[3.94921875],[1.6416015625],-8.16,-7.297,incorrect,False,-8.16,-7.297,incorrect,False,-8.16,-7.297,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,9.15,889,[2.65625],[2.515625],51,[4.46484375],[1.611328125],-8.69,-6.88,incorrect,False,-8.69,-6.88,incorrect,False,-8.69,-6.88,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,9.19,245,[3.810546875],[-0.6982421875],35,[4.98046875],[3.419921875],-7.848,-6.68,incorrect,False,-7.848,-6.68,incorrect,False,-7.848,-6.68,incorrect,False,gender
