item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,8.163935,51625,[1.0336936712265015],[2.59206223487854],47486,[1.2412632703781128],[1.373616099357605],-14.278416,-14.070847,incorrect,False,-14.278416,-14.070847,incorrect,False,-14.278416,-14.070847,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,8.741447,33959,[2.713972330093384],[1.6140110492706299],44033,[2.1691348552703857],[1.595468282699585],-13.152835,-13.697672,correct,True,-13.152835,-13.697672,correct,True,-13.152835,-13.697672,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,8.784848,25400,[3.4293675422668457],[1.3139079809188843],34923,[2.8658697605133057],[-0.6873794794082642],-12.570498,-13.133997,correct,True,-12.570498,-13.133997,correct,True,-12.570498,-13.133997,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,8.945795,19236,[4.326333522796631],[2.1372265815734863],47419,[2.667649984359741],[-0.783412516117096],-12.091111,-13.749794,correct,True,-12.091111,-13.749794,correct,True,-12.091111,-13.749794,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,8.879817,5561,[5.425050735473633],[-0.27526241540908813],53405,[1.8279337882995605],[0.4829069674015045],-10.549751,-14.14687,correct,True,-10.549751,-14.14687,correct,True,-10.549751,-14.14687,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,8.858692,4709,[5.2939066886901855],[1.3263864517211914],44087,[2.062626838684082],[2.6404993534088135],-10.361777,-13.593058,correct,True,-10.361777,-13.593058,correct,True,-10.361777,-13.593058,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,8.692716,1314,[6.11306095123291],[0.8565425276756287],18557,[3.185445547103882],[-0.9995232820510864],-9.167124,-12.09474,correct,True,-9.167124,-12.09474,correct,True,-9.167124,-12.09474,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,8.694289,471,[6.916988849639893],[-4.917317867279053],21468,[2.979416847229004],[-0.0819040834903717],-8.347249,-12.284821,correct,True,-8.347249,-12.284821,correct,True,-8.347249,-12.284821,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,8.813685,2864,[5.237644672393799],[1.1503000259399414],19747,[3.018806219100952],[1.7057647705078125],-9.895038,-12.113875,correct,True,-9.895038,-12.113875,correct,True,-9.895038,-12.113875,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,9.002127,1815,[5.587756156921387],[0.07060885429382324],11813,[3.6419074535369873],[-1.3697718381881714],-9.4194975,-11.365346,correct,True,-9.4194975,-11.365346,correct,True,-9.4194975,-11.365346,correct,True,gender
