item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,1.0859691000000001e-30,392,[22.48404884338379],[-33.052703857421875],18557,[3.380685567855835],[5.244450092315674],-145.29851,-164.40187,correct,True,-145.29851,-164.40187,correct,True,-145.29851,-164.40187,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,1.6840479999999999e-19,73035,[4.718072891235352],[-1.3630121946334839],40520,[7.236207008361816],[-12.622050285339355],-93.674576,-91.15644,incorrect,False,-93.674576,-91.15644,incorrect,False,-93.674576,-91.15644,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,2.2981037e-13,7440,[3.406623125076294],[-12.581474304199219],58081,[-3.0787642002105713],[1.1134265661239624],-67.50792,-73.99331,correct,True,-67.50792,-73.99331,correct,True,-67.50792,-73.99331,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,9.9548165e-09,104596,[-6.909687042236328],[7.032951831817627],41353,[-2.1567652225494385],[-2.168694019317627],-65.44002,-60.6871,incorrect,False,-65.44002,-60.6871,incorrect,False,-65.44002,-60.6871,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,4.3295694e-07,17364,[-1.804042935371399],[1.3640902042388916],27662,[-3.6603715419769287],[2.0302486419677734],-55.94289,-57.799217,correct,True,-55.94289,-57.799217,correct,True,-55.94289,-57.799217,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,4.199042e-06,10555,[-0.42618268728256226],[-0.13203147053718567],14882,[-1.4627058506011963],[4.368388652801514],-50.66018,-51.696705,correct,True,-50.66018,-51.696705,correct,True,-50.66018,-51.696705,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,5.074707e-06,6889,[-0.4794551730155945],[12.512025833129883],3956,[1.1820117235183716],[9.160335540771484],-45.830776,-44.16931,incorrect,False,-45.830776,-44.16931,incorrect,False,-45.830776,-44.16931,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,5.1828306e-07,1234,[5.490661144256592],[-2.740433692932129],1236,[5.488029956817627],[-5.013350009918213],-51.91842,-51.92105,correct,True,-51.91842,-51.92105,correct,True,-51.91842,-51.92105,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,4.1218786e-06,4565,[3.920795440673828],[-1.8068950176239014],6327,[2.8744056224823],[3.9175660610198975],-49.813435,-50.859825,correct,True,-49.813435,-50.859825,correct,True,-49.813435,-50.859825,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,1.4583509e-05,4980,[2.8557381629943848],[4.562254905700684],3242,[4.2527546882629395],[1.052699327468872],-51.36031,-49.963295,incorrect,False,-51.36031,-49.963295,incorrect,False,-51.36031,-49.963295,incorrect,False,gender
