item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,10.46,19883,[1.54296875],[-0.1094970703125],118457,[-2.158203125],[-0.61572265625],-11.46,-15.16,correct,True,-11.46,-15.16,correct,True,-11.46,-15.16,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,9.97,37924,[0.962890625],[0.59375],114558,[-2.02734375],[1.8974609375],-12.445,-15.43,correct,True,-12.445,-15.43,correct,True,-12.445,-15.43,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,9.89,32600,[1.140625],[1.45703125],93243,[-0.99609375],[1.310546875],-12.266,-14.4,correct,True,-12.266,-14.4,correct,True,-12.266,-14.4,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,9.71,18743,[1.6435546875],[-1.87109375],67186,[-0.266357421875],[-0.27685546875],-11.63,-13.54,correct,True,-11.63,-13.54,correct,True,-11.63,-13.54,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,9.84,32859,[0.8447265625],[-0.8271484375],67004,[-0.355224609375],[2.8515625],-12.31,-13.516,correct,True,-12.31,-13.516,correct,True,-12.31,-13.516,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,9.9,39517,[0.509765625],[0.49267578125],35781,[0.65576171875],[-1.5576171875],-12.586,-12.44,incorrect,False,-12.586,-12.44,incorrect,False,-12.586,-12.44,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,9.89,38240,[0.6669921875],[-0.60107421875],57967,[-0.039825439453125],[-2.19921875],-12.53,-13.234,correct,True,-12.53,-13.234,correct,True,-12.53,-13.234,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,9.96,43581,[0.35498046875],[1.72265625],81886,[-0.947265625],[-2.79296875],-12.695,-13.99,correct,True,-12.695,-13.99,correct,True,-12.695,-13.99,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,10.01,27810,[0.984375],[1.572265625],105144,[-1.9267578125],[0.52734375],-12.055,-14.97,correct,True,-12.055,-14.97,correct,True,-12.055,-14.97,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,9.98,17658,[1.5068359375],[0.5419921875],96623,[-1.53125],[1.6953125],-11.53,-14.57,correct,True,-11.53,-14.57,correct,True,-11.53,-14.57,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,10.04,14342,[1.6142578125],[5.72265625],74956,[-0.8623046875],[3.76171875],-11.266,-13.74,correct,True,-11.266,-13.74,correct,True,-11.266,-13.74,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,10.016,2091,[3.232421875],[-0.5068359375],36864,[0.363037109375],[-1.7568359375],-9.56,-12.43,correct,True,-9.56,-12.43,correct,True,-9.56,-12.43,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,10.02,4766,[2.611328125],[-0.65625],58899,[-0.40234375],[-1.455078125],-10.23,-13.234,correct,True,-10.23,-13.234,correct,True,-10.23,-13.234,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,10.016,10207,[1.9716796875],[-1.5],77491,[-1.0078125],[-1.404296875],-10.92,-13.9,correct,True,-10.92,-13.9,correct,True,-10.92,-13.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,9.88,20240,[1.2275390625],[1.1455078125],92292,[-1.6025390625],[1.45703125],-11.7,-14.53,correct,True,-11.7,-14.53,correct,True,-11.7,-14.53,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,15,9.96,15632,[1.6220703125],[0.3388671875],75907,[-0.82861328125],[0.81103515625],-11.375,-13.83,correct,True,-11.375,-13.83,correct,True,-11.375,-13.83,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,16,9.9,19556,[1.6376953125],[2.125],69275,[-0.324462890625],[-0.278076171875],-11.65,-13.61,correct,True,-11.65,-13.61,correct,True,-11.65,-13.61,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,17,9.83,5903,[2.607421875],[-3.390625],64676,[-0.435546875],[1.9453125],-10.45,-13.5,correct,True,-10.45,-13.5,correct,True,-10.45,-13.5,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,18,9.734,36809,[0.491455078125],[0.435791015625],31788,[0.69970703125],[1.1923828125],-12.52,-12.31,incorrect,False,-12.52,-12.31,incorrect,False,-12.52,-12.31,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,19,9.54,30897,[0.70849609375],[0.201416015625],18929,[1.33203125],[0.2344970703125],-12.33,-11.7,incorrect,False,-12.33,-11.7,incorrect,False,-12.33,-11.7,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,20,9.78,30499,[0.78271484375],[-2.4453125],18545,[1.400390625],[1.1708984375],-12.234,-11.62,incorrect,False,-12.234,-11.62,incorrect,False,-12.234,-11.62,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,21,9.74,73356,[-0.66552734375],[1.0107421875],13574,[1.8447265625],[4.171875],-13.79,-11.27,incorrect,False,-13.79,-11.27,incorrect,False,-13.79,-11.27,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,22,9.914,55151,[-0.1729736328125],[-1.498046875],1514,[3.64453125],[-1.0849609375],-13.15,-9.33,incorrect,False,-13.15,-9.33,incorrect,False,-13.15,-9.33,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,23,9.93,79209,[-0.81494140625],[-1.4248046875],3967,[3.001953125],[2.443359375],-13.92,-10.1,incorrect,False,-13.92,-10.1,incorrect,False,-13.92,-10.1,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,24,9.95,88474,[-1.349609375],[-1.7880859375],1050,[3.814453125],[-4.01953125],-14.24,-9.08,incorrect,False,-14.24,-9.08,incorrect,False,-14.24,-9.08,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,25,9.94,106995,[-2.0546875],[4.52734375],7555,[2.294921875],[1.0166015625],-15.016,-10.67,incorrect,False,-15.016,-10.67,incorrect,False,-15.016,-10.67,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,26,9.766,52963,[-0.156005859375],[-1.287109375],4622,[2.619140625],[0.061279296875],-13.06,-10.29,incorrect,False,-13.06,-10.29,incorrect,False,-13.06,-10.29,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,27,9.875,68726,[-0.68212890625],[3.236328125],5233,[2.541015625],[0.324951171875],-13.58,-10.36,incorrect,False,-13.58,-10.36,incorrect,False,-13.58,-10.36,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,28,9.89,28659,[0.65234375],[1.025390625],4197,[2.642578125],[1.6767578125],-12.14,-10.15,incorrect,False,-12.14,-10.15,incorrect,False,-12.14,-10.15,incorrect,False,gender
