item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,4.083397,5438,[3.9455137252807617],[1.457244873046875],2593,[5.398641586303711],[-1.4938923120498657],-13.532794,-12.079666,incorrect,False,-13.532794,-12.079666,incorrect,False,-13.532794,-12.079666,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,5.885537,5023,[3.437169313430786],[3.4540066719055176],7255,[2.703566551208496],[7.952678203582764],-12.22508,-12.958682,correct,True,-12.22508,-12.958682,correct,True,-12.22508,-12.958682,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,5.9004745,2743,[4.1654372215271],[1.701439619064331],891,[5.855318069458008],[3.0560104846954346],-11.077158,-9.387278,incorrect,False,-11.077158,-9.387278,incorrect,False,-11.077158,-9.387278,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,3.9293368,2578,[4.066573143005371],[2.1792478561401367],714,[6.0101213455200195],[4.593023777008057],-11.647206,-9.703658,incorrect,False,-11.647206,-9.703658,incorrect,False,-11.647206,-9.703658,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,5.9536486,2643,[4.610194683074951],[-2.453537940979004],404,[7.374561309814453],[2.8231351375579834],-10.987928,-8.223562,incorrect,False,-10.987928,-8.223562,incorrect,False,-10.987928,-8.223562,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,6.491314,4704,[3.1018223762512207],[-1.5475550889968872],183,[7.665279388427734],[2.909822940826416],-11.734335,-7.170878,incorrect,False,-11.734335,-7.170878,incorrect,False,-11.734335,-7.170878,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,5.5616217,8066,[2.553091287612915],[0.4417561888694763],123,[8.719861030578613],[-2.5670697689056396],-13.194408,-7.0276384,incorrect,False,-13.194408,-7.0276384,incorrect,False,-13.194408,-7.0276384,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,5.8693314,7706,[2.632723093032837],[-1.6519430875778198],405,[7.585378646850586],[0.6524309515953064],-13.211194,-8.258538,incorrect,False,-13.211194,-8.258538,incorrect,False,-13.211194,-8.258538,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,5.8515,12714,[1.968956708908081],[2.631870746612549],665,[7.660756587982178],[-4.273395538330078],-14.639098,-8.947298,incorrect,False,-14.639098,-8.947298,incorrect,False,-14.639098,-8.947298,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,6.0533094,8323,[2.6998157501220703],[4.294322967529297],2130,[5.420551776885986],[3.837251663208008],-13.457257,-10.736521,incorrect,False,-13.457257,-10.736521,incorrect,False,-13.457257,-10.736521,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,10,5.9717016,5429,[3.898332118988037],[-1.0216022729873657],1588,[6.244806289672852],[-0.17575661838054657],-12.641197,-10.294723,incorrect,False,-12.641197,-10.294723,incorrect,False,-12.641197,-10.294723,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,11,5.5995665,8004,[3.294602155685425],[1.1804909706115723],2751,[5.757184982299805],[3.863222360610962],-13.980518,-11.517936,incorrect,False,-13.980518,-11.517936,incorrect,False,-13.980518,-11.517936,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,12,4.817424,7385,[3.216015338897705],[4.022481918334961],1884,[6.266610622406006],[6.644898414611816],-14.07012,-11.019524,incorrect,False,-14.07012,-11.019524,incorrect,False,-14.07012,-11.019524,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,13,5.148551,3478,[4.213765621185303],[5.942956924438477],442,[7.67786169052124],[5.287875652313232],-12.183929,-8.719834,incorrect,False,-12.183929,-8.719834,incorrect,False,-12.183929,-8.719834,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,14,3.2006865,593,[5.983575344085693],[10.144372940063477],114,[8.302535057067871],[8.07058334350586],-10.332871,-8.013911,incorrect,False,-10.332871,-8.013911,incorrect,False,-10.332871,-8.013911,incorrect,False,gender
