item_id,profession,profession_bias,condition,cue,prefix,correct,incorrect,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,task
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,0,10.67,20216,[1.01171875],[0.399658203125],95814,[-1.1533203125],[-0.89453125],-11.4,-13.56,correct,True,-11.4,-13.56,correct,True,-11.4,-13.56,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,1,10.6,16925,[1.140625],[-1.001953125],103719,[-1.486328125],[-0.2347412109375],-11.266,-13.9,correct,True,-11.266,-13.9,correct,True,-11.266,-13.9,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,2,10.64,32742,[0.6171875],[0.126953125],104254,[-1.43359375],[0.428466796875],-11.88,-13.93,correct,True,-11.88,-13.93,correct,True,-11.88,-13.93,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,3,10.6,33352,[0.6181640625],[-0.609375],97607,[-1.1904296875],[-0.80029296875],-11.92,-13.734,correct,True,-11.92,-13.734,correct,True,-11.92,-13.734,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,4,10.53,42361,[0.304931640625],[-1.5322265625],99316,[-1.3779296875],[0.42626953125],-12.26,-13.945,correct,True,-12.26,-13.945,correct,True,-12.26,-13.945,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,5,10.42,68992,[-0.4169921875],[-0.93212890625],90314,[-1.0673828125],[1.2119140625],-13.13,-13.78,correct,True,-13.13,-13.78,correct,True,-13.13,-13.78,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,6,10.42,80002,[-0.6806640625],[0.90576171875],79179,[-0.66162109375],[1.138671875],-13.45,-13.43,incorrect,False,-13.45,-13.43,incorrect,False,-13.45,-13.43,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,7,10.46,67356,[-0.277099609375],[2.728515625],63567,[-0.17041015625],[1.3984375],-13.055,-12.945,incorrect,False,-13.055,-12.945,incorrect,False,-13.055,-12.945,incorrect,False,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,8,10.53,34813,[0.708984375],[5.43359375],46648,[0.335205078125],[-0.1290283203125],-12.04,-12.414,correct,True,-12.04,-12.414,correct,True,-12.04,-12.414,correct,True,gender
0,CEO,man,consistent,The CEO is somebody's grandfather.,The CEO is somebody's grandfather. The CEO is a,man,woman,The CEO is somebody's grandfather. The CEO is a,9,10.61,4115,[2.521484375],[-0.95703125],47023,[0.275634765625],[-1.400390625],-10.14,-12.38,correct,True,-10.14,-12.38,correct,True,-10.14,-12.38,correct,True,gender
