,imagename,subject_acc,subject_rt,subject_zscore_rt,subject,rr_auc,model_acc,final_prob,prob_auc,final_ent
0,cr_oven_40_n04111531_14126.png,True,0.796405076980591,0.06623624918149094,subject-01,3.1319444444444446,1,0.9999886751174928,1.813041696324944,0.0001546614948892
1,cr_bear_40_n02134084_5274.png,False,0.656121015548706,-0.7489786548156255,subject-01,5.85,1,0.9997732639312744,2.7781211696565147,0.0025236378423869
2,cr_cat_40_n02123394_133.png,True,0.611840009689331,-1.0063032259186215,subject-01,3.076190476190476,1,0.9986153841018676,1.8052560891956086,0.0129550024867057
3,cr_car_40_n02814533_51190.png,True,0.633913040161133,-0.8780330344704462,subject-01,3.7380952380952377,1,0.9958654046058656,1.9926283769309516,0.028078407049179
4,bw_chair_40_n04099969_14986.png,True,0.619470119476318,-0.9619633404462705,subject-01,2.472557997557997,1,0.9999876618385316,1.4259806280024347,0.0001761196472216
5,cr_elephant_40_n02504013_6731.png,True,0.855474948883057,0.40950147447205076,subject-01,5.202813852813852,1,0.9999633431434632,2.2412633905187245,0.000466242985567
6,cr_bottle_40_n02823428_987.png,True,0.81902003288269,0.19765566288003322,subject-01,9.75,1,0.9997960329055786,3.2260776907205577,0.0023850575089454
7,cr_truck_40_n03417042_7458.png,True,0.60297703742981,-1.0578074880987036,subject-01,2.750274725274725,1,0.8141303658485413,1.2681711427867408,0.8422336578369141
8,bw_chair_40_n04099969_4577.png,True,0.51496410369873,-1.5692658433083932,subject-01,2.327355977355977,1,0.9999383091926576,1.3984171571210022,0.000765380449593
9,cr_knife_40_n03041632_83472.png,False,1.07865905761719,1.7064628677927078,subject-01,0.8258408258408255,0,0.0536167211830616,0.4204716691747303,1.6358544826507568
10,bw_elephant_40_n02504458_3485.png,True,0.726448059082031,-0.3402960613888736,subject-01,3.7175324675324672,1,0.9999743700027466,1.8433853471651669,0.0003603103104978
11,bw_bear_40_n02133161_1066.png,True,0.856294870376587,0.4142661798477774,subject-01,2.769047619047619,1,0.3182291984558105,1.0843925327062602,1.6150997877120972
12,bw_elephant_40_n02504013_1060.png,True,0.820024013519287,0.20348996771783406,subject-01,4.1254329004329,1,0.9998931884765624,1.9457415519282215,0.0011883524712175
13,bw_bear_40_n02134084_1009.png,False,1.01591014862061,1.341818122684522,subject-01,3.766666666666666,1,0.9988645315170288,2.122447036206722,0.0093139354139566
14,cr_cat_40_n02125311_13383.png,True,0.727574825286865,-0.333748228412517,subject-01,5.103968253968254,1,0.999945342540741,2.088329322636127,0.0006665498949587
15,bw_elephant_40_n02504013_257.png,True,0.839364051818848,0.31587826974409455,subject-01,5.324999999999999,1,0.9999718070030212,1.898792725987732,0.0003704302362166
16,bw_cat_40_n02123045_6445.png,True,0.609374046325684,-1.0206333648256136,subject-01,3.951190476190476,1,0.9543580412864684,1.843340758234262,0.256732314825058
17,bw_airplane_40_n02690373_3493.png,True,0.65506911277771,-0.7550914434511916,subject-01,6.25,1,0.9999489188194276,3.19510430842638,0.0006564955110661
18,bw_airplane_40_n02690373_5184.png,True,0.684980869293213,-0.5812690614408814,subject-01,5.333333333333333,1,0.9999371767044068,2.465470876544714,0.0007638595998287
19,bw_truck_40_n04467665_22637.png,True,0.787031173706055,0.011762878650088173,subject-01,1.7735653235653233,1,0.8413026928901672,1.2168423710390919,0.5161911845207214
20,cr_cat_40_n02123159_10952.png,True,0.640532970428467,-0.8395634766157027,subject-01,4.677380952380952,1,0.6622211337089539,1.8244897536933418,0.6662696003913879
