,imagename,subject_acc,subject_rt,subject_zscore_rt,subject,rr_auc,model_acc,final_prob,prob_auc,final_ent
0,0_chair_20_n03376595_3070.png,False,1.15696287155151,1.0184954580215781,subject-01,2.8968253968253963,1,0.5527218580245972,1.3565417360514398,1.6157557964324951
1,180_car_20_n02814533_29367.png,True,0.752756118774414,-0.9484124545962443,subject-01,3.10261544011544,1,0.6474065184593201,1.5604760036803778,1.0838037729263306
2,270_car_20_n02814533_31083.png,True,0.856472969055176,-0.4437165481388684,subject-01,0.3685897435897433,0,0.0559170991182327,0.3789624646306031,2.452481746673584
3,180_car_20_n03100240_1703.png,True,0.968296051025391,0.10042504086080506,subject-01,2.5386904761904763,0,0.0956011787056922,0.7757195527665312,1.296266794204712
4,180_bottle_20_n04591713_2359.png,True,0.645937919616699,-1.4681998151274493,subject-01,3.829700854700855,1,0.979710340499878,2.90700439363718,0.1526586562395095
5,90_dog_20_n02111500_8796.png,False,0.930321931838989,-0.08436057934286254,subject-01,3.625793650793651,1,0.7370155453681946,1.6982465311884876,1.1994415521621704
6,180_bear_20_n02132136_4512.png,True,1.11369395256042,0.8079448461149853,subject-01,8.833333333333334,0,0.0417855568230152,1.8750697486102577,0.9872057437896729
7,90_chair_20_n03376595_4820.png,True,0.56744909286499,-1.8501337965103888,subject-01,4.727777777777778,1,0.993188738822937,3.0795049555599685,0.0583045855164527
8,270_bottle_20_n04591713_6111.png,True,0.725367069244385,-1.0816901345696008,subject-01,4.499145299145299,1,0.9996723532676696,3.634686017408967,0.0037728077732026
9,270_bottle_20_n04560804_14111.png,False,1.0814688205719,0.6511343360037724,subject-01,0.9885031635031631,0,0.0307418145239353,0.6569256167858835,1.7498648166656494
10,0_dog_20_n02099601_8656.png,False,0.81303596496582,-0.6550850778746444,subject-01,4.287301587301587,1,0.7195273041725159,1.7945553548634046,1.1941442489624023
11,0_cat_20_n02125311_14054.png,True,0.713118076324463,-1.1412948812252817,subject-01,4.727355977355977,1,0.9964134693145752,3.0235205795615907,0.0333237051963806
12,0_bear_20_n02132136_10385.png,True,0.938475131988525,-0.04468634387524642,subject-01,8.0,1,0.982430338859558,3.739003635942936,0.1336595714092254
13,90_bottle_20_n02823428_10417.png,True,0.710515022277832,-1.1539615859898946,subject-01,4.331684981684981,1,0.990664839744568,2.81943429633975,0.0779284313321113
14,0_keyboard_20_n03085013_23566.png,True,1.19635391235352,1.2101759515002501,subject-01,3.6997474747474746,1,0.994550347328186,2.5675063431262966,0.0481380149722099
15,90_truck_20_n03417042_12560.png,True,0.956080913543701,0.040985037938092786,subject-01,3.202380952380952,1,0.5508922338485718,1.537024904042482,1.7185609340667725
16,180_truck_20_n04467665_69063.png,True,0.975800037384033,0.13694014122363488,subject-01,1.419047619047619,0,0.0305736511945724,0.8597774840891355,1.975928544998169
17,180_oven_20_n04111531_9712.png,True,0.949490070343018,0.008913377696940089,subject-01,2.7626123876123874,1,0.9974175095558168,2.424683137796819,0.0248199477791786
18,180_oven_20_n04111531_10375.png,True,0.707451105117798,-1.1688708938237493,subject-01,5.096800421800422,1,0.9963080883026124,3.050281323492527,0.0322751887142658
19,0_keyboard_20_n04505470_1744.png,True,0.743339061737061,-0.9942367360390566,subject-01,5.380303030303031,1,0.9907429814338684,3.3482920639216895,0.0750116556882858
20,90_boat_20_n04273569_7296.png,True,0.669005155563354,-1.3559524847848052,subject-01,1.9634920634920632,0,0.1235977709293365,0.9560139067471025,2.3137452602386475
21,0_dog_20_n02101006_4807.png,True,0.766723155975342,-0.8804475435758623,subject-01,4.083333333333333,1,0.6690215468406677,2.3964325152337547,1.5140910148620603
22,90_clock_20_n02708093_1986.png,True,0.586733818054199,-1.7562925177422606,subject-01,5.367832167832168,1,0.9963115453720092,3.7616787338629365,0.0339320935308933
23,0_bottle_20_n04560804_15562.png,True,0.766526937484741,-0.8814023611268148,subject-01,4.386446886446887,1,0.9890569448471068,2.950144143775105,0.0894135981798172
24,0_cat_20_n02124075_13594.png,True,0.514270067214966,-2.108907915492068,subject-01,4.135714285714285,1,0.9825324416160583,2.8664314262568946,0.1339696645736694
25,90_bear_20_n02134418_4365.png,True,0.754002094268799,-0.9423494211560648,subject-01,9.75,1,0.8096210956573486,3.184350803494453,0.7957007884979248
26,180_bear_20_n02132136_8650.png,False,1.1221330165863,0.8490101219757907,subject-01,7.666666666666666,1,0.4217478036880493,2.380287617444992,2.01904296875
27,90_bird_20_n02009912_12219.png,True,0.965617895126343,0.08739288344910923,subject-01,3.4660464535464532,1,0.9619131088256836,2.4134597703814498,0.2642119526863098
28,90_dog_20_n02100236_1662.png,True,1.01562881469727,0.33075070155957365,subject-01,3.132539682539682,1,0.7511770129203796,1.581300418823957,1.1875317096710205
29,90_clock_20_n04548280_1947.png,True,0.583348989486694,-1.772763410537938,subject-01,4.61025641025641,1,0.9823406338691713,3.0974888317286964,0.1355558186769485
30,270_dog_20_n02109047_66167.png,True,1.14523601531982,0.9614314773884731,subject-01,3.202380952380952,1,0.7342923879623413,1.9037165567278858,1.2735412120819092
31,90_oven_20_n04111531_21055.png,True,0.649070978164673,-1.4529540588248493,subject-01,5.088690476190476,1,0.9992042183876038,3.2214755667373534,0.0083046657964587
32,0_clock_20_n02708093_2012.png,True,0.70674204826355,-1.1723212308790663,subject-01,3.377355977355977,1,0.9680309295654296,2.02679428551346,0.2218037843704223
33,0_elephant_20_n02504458_6119.png,True,1.27048206329346,1.5708904760096927,subject-01,7.833333333333333,1,0.9953107237815856,3.9071582518517967,0.0423859022557735
34,0_chair_20_n04099969_12707.png,True,0.766396999359131,-0.8820346522146235,subject-01,4.932575757575758,1,0.9946454763412476,3.5890509597957134,0.0476121306419372
35,270_keyboard_20_n03085013_19054.png,True,1.00817179679871,0.29446415412205756,subject-01,4.3634421134421135,1,0.9949623942375184,2.5989880785346027,0.0450498387217521
36,0_chair_20_n02791124_422.png,True,0.780220985412598,-0.8147658414744002,subject-01,4.684737484737484,1,0.9793811440467834,2.781453493982553,0.1516520977020263
37,0_bicycle_20_n02835271_23830.png,True,0.682131052017212,-1.2920806434117524,subject-01,7.416666666666666,1,0.9974738955497742,4.093845658004284,0.024346325546503
38,90_bird_20_n01534433_14735.png,True,0.815639019012451,-0.6424183731100317,subject-01,3.879899267399267,1,0.919601023197174,1.8882496710866685,0.48134246468544
39,90_bird_20_n02011460_13994.png,True,0.8075270652771,-0.6818918996635334,subject-01,3.432142857142857,1,0.9748893976211548,2.4926675427705045,0.1793049275875091
40,270_boat_20_n04273569_17522.png,True,0.749439001083374,-0.9645538599259791,subject-01,6.291666666666666,1,0.7422550320625305,2.301812887191772,1.2043355703353882
41,180_bear_20_n02132136_5537.png,True,1.10510993003845,0.7661741886369713,subject-01,10.25,1,0.9466702342033386,3.597268983721733,0.3283787369728088
42,90_bear_20_n02132136_19248.png,True,0.820925951004028,-0.6166916669225183,subject-01,10.25,1,0.9839789867401124,4.235115326941013,0.1232400089502334
43,270_bird_20_n01537544_1886.png,True,0.824733018875122,-0.5981661181332402,subject-01,3.8607142857142853,1,0.8715558052062988,1.7312977537512775,0.7214401364326477
44,180_clock_20_n03196217_4776.png,True,0.678874015808105,-1.307929686623824,subject-01,5.015018315018315,1,0.9919468760490416,2.943549389019608,0.068015456199646
45,270_boat_20_n04612504_17610.png,True,0.632420063018799,-1.5339789712681309,subject-01,4.533333333333333,1,0.250399112701416,1.4322034567594524,2.295840263366699
46,90_bear_20_n02134418_1814.png,False,1.04631114006042,0.480053770149262,subject-01,9.75,1,0.4615620970726013,2.8345440030097957,1.675181865692139
47,180_keyboard_20_n03085013_20330.png,True,0.710211038589478,-1.1554407990852287,subject-01,5.38023088023088,1,0.9909327626228333,3.1606612689793105,0.0736939758062362
48,180_bottle_20_n02823428_14574.png,True,0.725833892822266,-1.0794185273220174,subject-01,4.733272283272283,1,0.9903098940849304,3.1115942113101482,0.0759335607290268
49,0_bicycle_20_n03792782_7105.png,True,0.77583909034729,-0.8360885532227814,subject-01,7.833333333333333,1,0.9888437390327454,3.5343024134635925,0.0771223083138465
50,0_elephant_20_n02504458_1302.png,True,0.915474891662598,-0.15660766725334688,subject-01,7.916666666666666,1,0.9953631162643432,3.524852035567164,0.0418373048305511
51,90_airplane_20_n02690373_3877.png,True,0.849301099777222,-0.47861553568459975,subject-01,4.19521312021312,1,0.4203936159610748,1.4014074541628356,2.162243366241455
52,90_boat_20_n02951358_15422.png,False,1.07718086242676,0.6302687301060376,subject-01,3.8095238095238098,0,0.1664922833442688,1.1371551677584641,2.4439826011657715
53,270_car_20_n02814533_46458.png,True,0.852817058563232,-0.4615065509654483,subject-01,0.624837662337662,0,0.0461932085454463,0.4826973564922804,2.616879463195801
54,0_car_20_n02814533_39547.png,True,0.58676290512085,-1.7561509773519584,subject-01,5.056089743589744,1,0.9968858361244202,3.1679288852028544,0.0281840339303016
55,180_boat_20_n04273569_6586.png,True,1.13060688972473,0.8902447822381068,subject-01,7.7,1,0.2185412943363189,2.1615705415606494,2.562086582183838
