,imagename,subject_acc,subject_rt,subject_zscore_rt,subject,rr_auc,model_acc,final_prob,prob_auc,final_ent
0,c30_knife_10_n03041632_7380.png,True,1.05363798141479,0.7351364961827659,subject-01,6.892857142857142,1,0.9756996631622314,3.1334120035171504,0.162730723619461
1,c100_bicycle_10_n03792782_5966.png,True,0.825402021408081,-0.45664399136844913,subject-01,9.416666666666666,1,0.9994014501571656,4.091489285230637,0.006328159943223
2,c01_bird_10_n01601694_10802.png,False,1.01556706428528,0.5363414589029457,subject-01,3.85503663003663,1,0.5731183886528015,1.7852209508419032,1.4358110427856443
3,c05_airplane_10_n02690373_9759.png,False,0.919031858444214,0.03226324668896843,subject-01,7.749145299145299,1,0.8936298489570618,3.217095471918583,0.5066624879837036
4,c03_car_10_n02814533_2236.png,False,0.786803960800171,-0.6581916155398294,subject-01,1.561742424242424,1,0.4325116276741028,0.9311938630416983,1.7110650539398191
5,c30_chair_10_n02791124_7207.png,False,1.11660599708557,1.0639367974764302,subject-01,4.1477272727272725,1,0.9377335906028748,2.7594302669167514,0.3756505250930786
6,c50_oven_10_n04111531_7064.png,True,0.790488958358765,-0.638949651272336,subject-01,3.614520202020202,1,0.9947214126586914,2.670145465061068,0.0448494106531143
7,c15_bird_10_n01532829_2263.png,False,1.02609992027283,0.5913409087870919,subject-01,3.2253357753357754,1,0.667284369468689,2.0743351168930526,1.196700930595398
8,c50_bicycle_10_n02835271_3383.png,True,1.16797614097595,1.3321764523031872,subject-01,6.616666666666666,1,0.9966029524803162,3.9554104506969447,0.0310257822275161
9,c03_bicycle_10_n03792782_27510.png,False,0.824113845825195,-0.463370462184785,subject-01,2.342857142857143,0,0.1336333006620407,1.0518119186162944,1.979704737663269
10,c03_bottle_10_n04557648_10944.png,False,1.26208090782166,1.8235636329603324,subject-01,0.9417027417027413,0,0.0410105660557746,0.6426752787083383,1.949784755706787
11,c15_keyboard_10_n03085013_20891.png,True,0.847573041915894,-0.3408734982808016,subject-01,4.9976551226551225,1,0.5818435549736023,1.779315304011106,1.5230424404144287
12,c30_elephant_10_n02504458_3225.png,True,0.919400930404663,0.03419043099836674,subject-01,8.833333333333334,1,0.970245897769928,3.587163407355547,0.196967676281929
13,c10_keyboard_10_n04505470_6638.png,True,0.757005929946899,-0.8137880944528579,subject-01,4.972557997557997,1,0.8215181231498718,2.420130548998713,0.7743419408798218
14,c01_bird_10_n01601694_11888.png,False,0.70897102355957,-1.0646121282820806,subject-01,3.8865440115440113,1,0.4370611011981964,1.5655249096453185,1.6020605564117432
15,c03_airplane_10_n02690373_8743.png,False,0.680885076522827,-1.211268613315391,subject-01,7.749145299145299,1,0.9255001544952391,3.349508827552199,0.3917698562145233
16,c10_boat_10_n03344393_8869.png,True,0.740702867507935,-0.8989178509623721,subject-01,5.892857142857142,1,0.8047264814376831,2.5881406068801875,0.8527741432189941
