subject_id,session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-01,1,1,0.586625099182129,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,-0.7378590591454031,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-05,1,285,0.679347991943359,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,-0.5855366050133725,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-02,1,123,0.73372483253479,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,0.03794408914826676,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-06,1,710,0.640969038009644,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,-0.7362931173489334,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-07,1,661,0.560901165008545,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,-0.9614210148136239,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-03,1,111,0.996337890625,knife,boat,0,0_boat_00_boat-0068-sketch-23.png,False,0.40492194521604674,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-04,1,687,0.667598009109497,boat,boat,0,0_boat_00_boat-0068-sketch-23.png,True,-0.7167136175370573,2.2496142387390137,0.1666666666666666,-2.479675534649851,2.50119686126709,0.5,-1.8600917414207865,29.37757921218872,9.0,2.7194444444444446,2.0,28.39187899841656,0.0
subject-01,1,2,0.706346035003662,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,-0.07864015076348684,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-05,1,551,0.809551000595093,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,-0.05623898778479509,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-02,1,161,0.805687189102173,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,0.4876253136449977,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-06,1,535,1.38627791404724,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,2.6987484292928037,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-07,1,691,0.94520115852356,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,0.7570242582380405,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-03,1,217,1.28585004806519,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,2.095507391474989,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-04,1,555,0.868303060531616,dog,dog,0,0_dog_00_dog-4581-sketch-16.png,True,0.47337683841320416,2.501558780670166,1.0,-1.5244845935644515,2.540736436843872,0.125,-2.8651568339387254,30.341824054718018,9.0,3.965079365079365,8.0,31.067018437593333,9.0
subject-01,1,3,0.716404914855957,airplane,airplane,0,0_airplane_00_airplane-0018-sketch-24.png,True,-0.02325298100681565,0.1977901458740234,1.0,-0.029827506871771783,2.515305995941162,0.1111111111111111,-3.021797365830406,27.155925512313843,10.0,2.804242979242979,9.0,31.83108695864101,9.0
subject-05,1,318,1.37930202484131,airplane,airplane,0,0_airplane_00_airplane-0018-sketch-24.png,True,2.25989688856577,0.1977901458740234,1.0,-0.029827506871771783,2.515305995941162,0.1111111111111111,-3.021797365830406,27.155925512313843,10.0,2.804242979242979,9.0,31.83108695864101,9.0
subject-02,1,654,0.693873882293701,airplane,airplane,0,0_airplane_00_airplane-0018-sketch-24.png,True,-0.21107810740794794,0.1977901458740234,1.0,-0.029827506871771783,2.515305995941162,0.1111111111111111,-3.021797365830406,27.155925512313843,10.0,2.804242979242979,9.0,31.83108695864101,9.0
subject-06,1,432,0.60974907875061,airplane,airplane,0,0_airplane_00_airplane-0018-sketch-24.png,True,-0.8801822626243674,0.1977901458740234,1.0,-0.029827506871771783,2.515305995941162,0.1111111111111111,-3.021797365830406,27.155925512313843,10.0,2.804242979242979,9.0,31.83108695864101,9.0
