subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-04,1,1,1.08663988113403,bear,dog,8-3-10,8-3-10_dog_10_n02113624_8833.png,False,0.0834384551415285,0.9214909076690674,0.25,-3.8393170331701865,2.1972901821136475,0.0909090909090909,-3.774272066091492,27.449290990829468,10.0,1.6774531024531023,8.0,37.12614298337229,6.0
subject-03,1,459,0.888329982757568,bear,dog,8-3-10,8-3-10_dog_10_n02113624_8833.png,False,-0.2890088928134462,0.9214909076690674,0.25,-3.8393170331701865,2.1972901821136475,0.0909090909090909,-3.774272066091492,27.449290990829468,10.0,1.6774531024531023,8.0,37.12614298337229,6.0
subject-02,1,49,0.717509031295776,cat,dog,8-3-10,8-3-10_dog_10_n02113624_8833.png,False,-1.2263734568620346,0.9214909076690674,0.25,-3.8393170331701865,2.1972901821136475,0.0909090909090909,-3.774272066091492,27.449290990829468,10.0,1.6774531024531023,8.0,37.12614298337229,6.0
subject-01,1,912,0.911444902420044,bear,dog,8-3-10,8-3-10_dog_10_n02113624_8833.png,False,-0.10543644265650515,0.9214909076690674,0.25,-3.8393170331701865,2.1972901821136475,0.0909090909090909,-3.774272066091492,27.449290990829468,10.0,1.6774531024531023,8.0,37.12614298337229,6.0
subject-04,1,2,1.24060893058777,bear,keyboard,64-3-10,64-3-10_keyboard_10_n03085013_20852.png,False,0.628608333775231,2.218686580657959,0.0769230769230769,-4.695817925491204,2.049835205078125,0.0909090909090909,-4.069218392218924,28.516103982925415,10.0,0.4527999777999776,7.0,43.43554421451606,7.0
subject-03,1,204,1.2787868976593,dog,keyboard,64-3-10,64-3-10_keyboard_10_n03085013_20852.png,False,1.6794112863005597,2.218686580657959,0.0769230769230769,-4.695817925491204,2.049835205078125,0.0909090909090909,-4.069218392218924,28.516103982925415,10.0,0.4527999777999776,7.0,43.43554421451606,7.0
subject-02,1,918,0.928431034088135,cat,keyboard,64-3-10,64-3-10_keyboard_10_n03085013_20852.png,False,-0.04919881361510212,2.218686580657959,0.0769230769230769,-4.695817925491204,2.049835205078125,0.0909090909090909,-4.069218392218924,28.516103982925415,10.0,0.4527999777999776,7.0,43.43554421451606,7.0
subject-01,1,803,0.73471212387085,cat,keyboard,64-3-10,64-3-10_keyboard_10_n03085013_20852.png,False,-0.9725983011314792,2.218686580657959,0.0769230769230769,-4.695817925491204,2.049835205078125,0.0909090909090909,-4.069218392218924,28.516103982925415,10.0,0.4527999777999776,7.0,43.43554421451606,7.0
subject-04,1,3,0.906409978866577,elephant,cat,64-3-10,64-3-10_cat_10_n02123394_2153.png,False,-0.5547152146635996,1.963562250137329,0.3333333333333333,-2.33919574833554,2.189627170562744,0.25,-2.5219335664112292,28.72441005706787,10.0,4.905555555555555,6.0,29.918557340033765,5.0
subject-03,1,97,0.613754987716675,boat,cat,64-3-10,64-3-10_cat_10_n02123394_2153.png,False,-1.6732306604178095,1.963562250137329,0.3333333333333333,-2.33919574833554,2.189627170562744,0.25,-2.5219335664112292,28.72441005706787,10.0,4.905555555555555,6.0,29.918557340033765,5.0
subject-02,1,1078,0.820978879928589,cat,cat,64-3-10,64-3-10_cat_10_n02123394_2153.png,True,-0.64889893766238,1.963562250137329,0.3333333333333333,-2.33919574833554,2.189627170562744,0.25,-2.5219335664112292,28.72441005706787,10.0,4.905555555555555,6.0,29.918557340033765,5.0
subject-01,1,168,1.16495800018311,elephant,cat,64-3-10,64-3-10_cat_10_n02123394_2153.png,False,1.1384578185474292,1.963562250137329,0.3333333333333333,-2.33919574833554,2.189627170562744,0.25,-2.5219335664112292,28.72441005706787,10.0,4.905555555555555,6.0,29.918557340033765,5.0
subject-04,1,4,1.24826312065125,oven,oven,64-3-10,64-3-10_oven_10_n04111531_2922.png,True,0.6557101044411618,2.0450072288513184,0.1111111111111111,-4.033892149545409,2.246272087097168,0.0625,-6.692075681243787,28.94095540046692,10.0,0.0927960927960927,10.0,60.35835391617104,6.0
subject-03,1,1160,0.785953044891357,cat,oven,64-3-10,64-3-10_oven_10_n04111531_2922.png,False,-0.8051243019168252,2.0450072288513184,0.1111111111111111,-4.033892149545409,2.246272087097168,0.0625,-6.692075681243787,28.94095540046692,10.0,0.0927960927960927,10.0,60.35835391617104,6.0
subject-02,1,899,0.765967130661011,cat,oven,64-3-10,64-3-10_oven_10_n04111531_2922.png,False,-0.9559244516491876,2.0450072288513184,0.1111111111111111,-4.033892149545409,2.246272087097168,0.0625,-6.692075681243787,28.94095540046692,10.0,0.0927960927960927,10.0,60.35835391617104,6.0
subject-01,1,332,0.880831003189087,car,oven,64-3-10,64-3-10_oven_10_n04111531_2922.png,False,-0.25564743334091133,2.0450072288513184,0.1111111111111111,-4.033892149545409,2.246272087097168,0.0625,-6.692075681243787,28.94095540046692,10.0,0.0927960927960927,10.0,60.35835391617104,6.0
subject-04,1,5,1.50001311302185,bottle,knife,1-3-10,1-3-10_knife_10_n03041632_29801.png,False,1.5471003758862758,1.1272554397583008,0.5,-1.0143135441406466,1.935509204864502,0.1428571428571428,-3.6046376612592983,26.391344785690308,10.0,2.35523088023088,8.0,35.26429132455741,10.0
subject-03,1,799,0.920106887817383,bottle,knife,1-3-10,1-3-10_knife_10_n03041632_29801.png,False,-0.12881118914293463,1.1272554397583008,0.5,-1.0143135441406466,1.935509204864502,0.1428571428571428,-3.6046376612592983,26.391344785690308,10.0,2.35523088023088,8.0,35.26429132455741,10.0
subject-02,1,1082,0.920855045318604,bottle,knife,1-3-10,1-3-10_knife_10_n03041632_29801.png,False,-0.09148108743645869,1.1272554397583008,0.5,-1.0143135441406466,1.935509204864502,0.1428571428571428,-3.6046376612592983,26.391344785690308,10.0,2.35523088023088,8.0,35.26429132455741,10.0
subject-01,1,988,0.70698881149292,bottle,knife,1-3-10,1-3-10_knife_10_n03041632_29801.png,False,-1.1086262597369978,1.1272554397583008,0.5,-1.0143135441406466,1.935509204864502,0.1428571428571428,-3.6046376612592983,26.391344785690308,10.0,2.35523088023088,8.0,35.26429132455741,10.0
subject-04,1,6,,na,knife,2-3-10,2-3-10_knife_10_n03041632_43436.png,False,,0.7075947523117065,1.0,-0.2033256034042469,1.548492670059204,0.1666666666666666,-3.756861974397643,25.08293902873993,10.0,3.3207070707070705,8.0,35.19097069815847,10.0
subject-03,1,560,0.829296827316284,knife,knife,2-3-10,2-3-10_knife_10_n03041632_43436.png,True,-0.5866142110254247,0.7075947523117065,1.0,-0.2033256034042469,1.548492670059204,0.1666666666666666,-3.756861974397643,25.08293902873993,10.0,3.3207070707070705,8.0,35.19097069815847,10.0
subject-02,1,737,0.920667886734009,knife,knife,2-3-10,2-3-10_knife_10_n03041632_43436.png,True,-0.09252563630824259,0.7075947523117065,1.0,-0.2033256034042469,1.548492670059204,0.1666666666666666,-3.756861974397643,25.08293902873993,10.0,3.3207070707070705,8.0,35.19097069815847,10.0
