subject_id,session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-05,1,1,1.17140913009644,bear,bear,0,bear5-bird1.png,True,2.0246943316140413,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-01,1,1155,0.678186178207397,cat,bear,0,bear5-bird1.png,False,-0.9791752720691352,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-06,1,1180,0.83032488822937,dog,bear,0,bear5-bird1.png,False,-0.10391597249450335,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-02,1,610,1.28843688964844,cat,bear,0,bear5-bird1.png,False,1.954492096021572,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-08,1,251,0.793365001678467,cat,bear,0,bear5-bird1.png,False,-0.13981837558151278,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-09,1,476,0.694817781448364,bear,bear,0,bear5-bird1.png,True,-0.1419004054223082,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-03,1,540,0.704954147338867,bear,bear,0,bear5-bird1.png,True,-0.17731147922536822,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-10,1,986,0.9430091381073,bear,bear,0,bear5-bird1.png,True,0.08064264026199928,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-07,1,852,1.19378304481506,dog,bear,0,bear5-bird1.png,False,1.4687318876610354,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-04,1,619,1.23545789718628,bicycle,bear,0,bear5-bird1.png,False,0.4767266851148797,0.3003198504447937,1.0,-0.04952605453453291,2.4326422214508057,0.5,-1.7730154616522413,27.94686859846115,10.0,9.25,5.0,19.14736079972635,9.0
subject-05,1,2,1.07968497276306,boat,dog,0,dog8-boat3.png,False,1.513175157980663,1.360724925994873,0.0769230769230769,-5.0005710138799,2.418125629425049,0.125,-3.4638075264966375,29.283223867416382,10.0,0.34478021978021955,4.0,42.29518133637969,0.0
subject-01,1,999,0.796158075332642,dog,dog,0,dog8-boat3.png,True,-0.4669853222408805,1.360724925994873,0.0769230769230769,-5.0005710138799,2.418125629425049,0.125,-3.4638075264966375,29.283223867416382,10.0,0.34478021978021955,4.0,42.29518133637969,0.0
subject-06,1,485,0.963536977767944,elephant,dog,0,dog8-boat3.png,False,0.4404305579206497,1.360724925994873,0.0769230769230769,-5.0005710138799,2.418125629425049,0.125,-3.4638075264966375,29.283223867416382,10.0,0.34478021978021955,4.0,42.29518133637969,0.0
subject-02,1,940,1.20622396469116,dog,dog,0,dog8-boat3.png,True,1.5270723828110273,1.360724925994873,0.0769230769230769,-5.0005710138799,2.418125629425049,0.125,-3.4638075264966375,29.283223867416382,10.0,0.34478021978021955,4.0,42.29518133637969,0.0
