subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,midpoint_entropy,midpoint_rank_correct,midpoint_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-01,1,1,1.15696287155151,keyboard,chair,0,0_chair_20_n03376595_3070.png,False,1.0180962828316347,1.6157557964324951,1.0,-0.5929003732053568,2.538558006286621,0.0714285714285714,-3.7186181824559457,29.876922369003296,10.0,2.8968253968253963,10.0,30.96417886218206,10.0
subject-02,1,1097,0.686343908309937,chair,chair,0,0_chair_20_n03376595_3070.png,True,-0.9323045358623464,1.6157557964324951,1.0,-0.5929003732053568,2.538558006286621,0.0714285714285714,-3.7186181824559457,29.876922369003296,10.0,2.8968253968253963,10.0,30.96417886218206,10.0
subject-03,1,480,0.943114995956421,chair,chair,0,0_chair_20_n03376595_3070.png,True,0.0395831171714375,1.6157557964324951,1.0,-0.5929003732053568,2.538558006286621,0.0714285714285714,-3.7186181824559457,29.876922369003296,10.0,2.8968253968253963,10.0,30.96417886218206,10.0
subject-04,1,1177,0.768394947052002,chair,chair,0,0_chair_20_n03376595_3070.png,True,-0.18104055614824197,1.6157557964324951,1.0,-0.5929003732053568,2.538558006286621,0.0714285714285714,-3.7186181824559457,29.876922369003296,10.0,2.8968253968253963,10.0,30.96417886218206,10.0
subject-01,1,2,0.752756118774414,car,car,180,180_car_20_n02814533_29367.png,True,-0.9480407467808324,1.0838037729263306,1.0,-0.43478086886703327,2.5284876823425293,0.0909090909090909,-3.4068481391134235,28.581618666648865,10.0,3.10261544011544,8.0,35.49222561101777,9.0
subject-02,1,1124,0.746771097183228,car,car,180,180_car_20_n02814533_29367.png,True,-0.6875384540505007,1.0838037729263306,1.0,-0.43478086886703327,2.5284876823425293,0.0909090909090909,-3.4068481391134235,28.581618666648865,10.0,3.10261544011544,8.0,35.49222561101777,9.0
subject-03,1,1079,1.01011300086975,car,car,180,180_car_20_n02814533_29367.png,True,0.36356720015720895,1.0838037729263306,1.0,-0.43478086886703327,2.5284876823425293,0.0909090909090909,-3.4068481391134235,28.581618666648865,10.0,3.10261544011544,8.0,35.49222561101777,9.0
subject-04,1,185,1.08721494674683,car,car,180,180_car_20_n02814533_29367.png,True,1.287018928709813,1.0838037729263306,1.0,-0.43478086886703327,2.5284876823425293,0.0909090909090909,-3.4068481391134235,28.581618666648865,10.0,3.10261544011544,8.0,35.49222561101777,9.0
subject-01,1,3,0.856472969055176,car,car,270,270_car_20_n02814533_31083.png,True,-0.44354264393930676,2.452481746673584,0.1666666666666666,-2.8838850579702506,2.5196564197540283,0.0666666666666666,-4.016463323540279,30.887293577194214,10.0,0.3685897435897433,8.0,44.604748528546985,7.0
subject-02,1,678,1.10047507286072,car,car,270,270_car_20_n02814533_31083.png,True,0.7451731756331087,2.452481746673584,0.1666666666666666,-2.8838850579702506,2.5196564197540283,0.0666666666666666,-4.016463323540279,30.887293577194214,10.0,0.3685897435897433,8.0,44.604748528546985,7.0
