subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-04,1,1,0.963965892791748,bear,airplane,2-0-10,2-0-10_airplane_10_n02690373_1979.png,False,0.5092380441912029,0.4821734428405761,1.0,-0.10037579932527313,26.44478690624237,10,3.9873015873015873,10,25.892759525213375,10
subject-04,1,2,1.4842050075531,bear,elephant,32-0-10,32-0-10_elephant_10_n02504458_10344.png,False,3.370611339910802,0.6967694759368896,0.5,-3.607020468960674,27.41569209098816,10,2.1996753246753245,8,36.422713020528825,6
subject-04,1,3,0.701827049255371,clock,clock,2-0-10,2-0-10_clock_10_n02708093_1701.png,True,-0.9325549032881282,0.0527173653244972,1.0,-0.008691240793685885,24.690641798079014,10,10.083333333333332,3,16.494594076976945,10
subject-04,1,4,1.33755588531494,boat,clock,8-0-10,8-0-10_clock_10_n02708093_6822.png,False,2.5640247717219027,1.4544894695281982,0.3333333333333333,-2.8924475191374692,27.442251682281494,10,6.716666666666666,2,22.670270880268184,5
subject-04,1,5,0.827467918395996,cat,chair,128-0-10,128-0-10_chair_10_n03376595_8409.png,False,-0.2415160759310193,1.9520552158355713,0.125,-3.817688655742493,27.965592980384827,10,0.17543290043289989,10,52.29208759550962,6
subject-04,1,6,1.45340204238892,bottle,car,16-0-10,16-0-10_car_10_n03100240_7788.png,False,3.201191587629782,0.8653916716575623,0.0666666666666666,-6.050772022283369,27.16032749414444,10,0.28525641025640963,7,52.13708162623988,6
subject-04,1,7,1.46707010269165,dog,cat,8-0-10,8-0-10_cat_10_n02123045_964.png,False,3.276367447431206,2.009053945541382,0.25,-2.3795435919953065,28.483786821365356,10,4.226190476190476,6,30.12164077266763,0
subject-04,1,8,0.91098690032959,bear,dog,16-0-10,16-0-10_dog_10_n02106030_19249.png,False,0.21784766241475986,1.9620113372802737,1.0,-1.146698117414324,28.69632387161255,10,2.386111111111111,10,33.84415279329421,10
subject-04,1,9,1.00059795379639,bear,airplane,16-0-10,16-0-10_airplane_10_n02690373_1909.png,False,0.7107184753078383,2.1275105476379395,0.1666666666666666,-3.068438744732525,28.29340159893036,10,3.2325757575757574,0,29.60433623795309,4
subject-04,1,10,1.11688613891602,cat,cat,128-0-10,128-0-10_cat_10_n02124075_6464.png,True,1.350316494887057,2.163182020187378,1.0,-1.2050682023023183,28.573142766952515,10,5.405555555555555,6,29.419196694345892,10
subject-04,1,11,1.15230107307434,keyboard,truck,64-0-10,64-0-10_truck_10_n03796401_25570.png,False,1.54510259226993,2.235713481903076,0.0666666666666666,-5.1153399770234556,28.547093152999878,10,0.1786380286380283,7,48.60298528363128,7
subject-04,1,12,1.50012898445129,dog,knife,32-0-10,32-0-10_knife_10_n03041632_87380.png,False,3.4581949932065337,2.26772141456604,0.0909090909090909,-3.6055361269907316,28.529623866081238,10,0.9259379509379508,7,39.21154995848747,6
subject-04,1,13,1.00197005271912,bear,bicycle,32-0-10,32-0-10_bicycle_10_n02835271_15524.png,False,0.7182651727882575,2.1677708625793457,0.2,-2.640570061910696,29.06324076652527,10,1.3877344877344877,3,33.312540853022746,6
subject-04,1,14,1.00567603111267,car,oven,16-0-10,16-0-10_oven_10_n04111531_5792.png,False,0.7386484682939833,1.8686294555664065,0.1111111111111111,-3.6825901070353644,28.568439483642578,10,0.16666666666666663,8,59.996168390646034,7
subject-04,1,15,1.03941607475281,boat,knife,16-0-10,16-0-10_knife_10_n03041632_7680.png,False,0.9242224805683152,2.1310083866119385,0.25,-2.712484493193024,28.783960342407227,10,1.5247474747474747,8,37.14432966242782,5
subject-04,1,16,1.13130879402161,bear,truck,32-0-10,32-0-10_truck_10_n03796401_6971.png,False,1.42964271047052,1.6947808265686035,0.0625,-4.836765434264913,28.29734492301941,10,0.1494963369963367,2,48.73633483157169,7
subject-04,1,17,0.903536081314087,bicycle,bottle,128-0-10,128-0-10_bottle_10_n04557648_4106.png,False,0.1768673248021608,2.22359561920166,0.1111111111111111,-3.859820375193291,28.434858083724976,10,4.096230158730158,1,28.224420351093578,4
subject-04,1,18,0.936952829360962,keyboard,keyboard,4-0-10,4-0-10_keyboard_10_n04505470_3306.png,True,0.3606631751679695,0.000579152489081,1.0,-4.6969563135668356e-05,24.69154218235053,10,2.761544011544011,9,35.227273523386735,10
subject-04,1,19,0.894726037979126,bear,bottle,64-0-10,64-0-10_bottle_10_n04591713_360.png,False,0.12841110146656257,2.15798282623291,0.1666666666666666,-2.7562733319910113,28.218130111694336,10,4.451165501165501,1,25.651258816403633,4
subject-04,1,20,0.934542894363403,bottle,bottle,1-0-10,1-0-10_bottle_10_n04579145_5979.png,True,0.34740826324232776,0.0126674743369221,1.0,-0.0013516735591548965,24.9296918483451,10,7.583333333333333,1,18.38501924493604,10
subject-04,1,21,0.986582040786743,elephant,elephant,2-0-10,2-0-10_elephant_10_n02504013_7926.png,True,0.6336293867272342,0.0512305870652198,1.0,-0.00781272042069383,26.378116883337498,10,3.498484848484848,8,33.88920466832348,10
subject-04,1,22,0.958269119262695,cat,bottle,128-0-10,128-0-10_bottle_10_n03983396_4540.png,False,0.47790515286242946,1.5147714614868164,0.2,-3.487186078632771,27.182861804962158,10,3.983333333333333,1,27.251593810612427,4
subject-04,1,23,1.15247893333435,bird,clock,16-0-10,16-0-10_clock_10_n04548280_5130.png,False,1.546080843585377,1.6947612762451172,1.0,-0.6702923345515023,27.484443068504333,10,8.041666666666666,10,19.568165268820046,10
subject-04,1,24,1.25591015815735,keyboard,elephant,128-0-10,128-0-10_elephant_10_n02504013_4247.png,False,2.1149641440805067,1.751820087432861,0.3333333333333333,-2.888193555577749,28.336387157440186,10,1.2524531024531023,10,37.32433110078965,6
subject-04,1,25,0.887659072875977,boat,knife,32-0-10,32-0-10_knife_10_n03041632_12949.png,False,0.08954200328810515,1.4564433097839355,0.1111111111111111,-4.328457287868338,28.07990837097168,10,0.7918470418470418,7,41.5215933148265,6
subject-04,1,26,1.02743005752563,bear,oven,32-0-10,32-0-10_oven_10_n04111531_16795.png,False,0.8582980457406484,2.1730422973632812,0.1,-3.9393770640754897,28.572562098503113,10,0.0871794871794871,10,60.494103518398,6
subject-04,1,27,1.06334400177002,chair,chair,8-0-10,8-0-10_chair_10_n02791124_1704.png,True,1.0558287543879596,2.268599033355713,0.1,-3.5144094751601402,28.281611442565918,10,0.15695970695970649,10,50.69440482840544,7
subject-04,1,28,0.909283876419067,boat,boat,4-0-10,4-0-10_boat_10_n02951358_13456.png,True,0.20848084050292115,0.0779917761683464,1.0,-0.009935759411823697,26.255452565848827,10,2.2797619047619047,10,30.207046589806605,10
subject-04,1,29,0.936969995498657,bear,bicycle,64-0-10,64-0-10_bicycle_10_n02835271_1918.png,False,0.3607575908445254,2.2638959884643555,0.125,-3.185878385050845,29.17392635345459,10,1.180988455988456,3,33.43887424513758,6
subject-04,1,30,0.894742965698242,airplane,airplane,1-0-10,1-0-10_airplane_10_n02690373_8653.png,True,0.12850420581427804,0.016588756814599,1.0,-0.0018473034356388405,25.26754386164248,10,6.616666666666667,8,21.620630622365248,9
subject-04,1,31,0.986893892288208,dog,car,64-0-10,64-0-10_car_10_n03100240_5527.png,False,0.6353446048513679,2.3284924030303955,0.0714285714285714,-4.64336634349696,28.944565534591675,10,0.252355977355977,8,50.70812208588658,7
subject-04,1,32,1.12029600143433,keyboard,clock,64-0-10,64-0-10_clock_10_n02708093_1430.png,False,1.369071119972183,1.1459038257598877,1.0,-0.29705702721030325,27.171581983566284,10,8.392857142857142,10,19.580501256679494,10
subject-04,1,33,0.878310918807983,bear,truck,32-0-10,32-0-10_truck_10_n03417042_6373.png,False,0.038126110758184506,2.1940393447875977,0.0833333333333333,-4.358952515637293,28.999023914337158,10,0.2007992007992005,7,48.15367310259664,7
