subject_id,Session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-03,1,1,1.02795696258545,boat,bottle,60,60_bottle_10_n02823428_889.png,False,1.0785328641467875,2.679940700531006,0.3333333333333333,-2.3632767480681447,31.289042472839355,4,0.9229908979908976,10,35.935297804960484,0
subject-03,1,2,0.91179895401001,airplane,airplane,90,90_airplane_10_n02690373_1696.png,True,0.472583919724143,0.2899185121059418,1.0,-0.045355400550493315,26.75676879286766,9,3.9634670884670884,8,27.07891583333,9
subject-03,1,3,0.539807081222534,knife,knife,30,30_knife_10_n03041632_20770.png,True,-1.4679459276258133,0.0372276976704597,1.0,-0.004173811216477287,25.846232898533344,9,5.116666666666667,8,22.685406344729678,9
subject-03,1,4,0.937772989273071,bottle,truck,150,150_truck_10_n03417042_1279.png,False,0.6080798656608065,2.608323097229004,0.0666666666666666,-3.5807501012616276,31.01542067527771,5,0.889285714285714,0,36.34233694500103,0
subject-03,1,5,0.601234912872314,bicycle,bicycle,30,30_bicycle_10_n03792782_8374.png,True,-1.147501989210824,0.0503869764506816,1.0,-0.005850348128057055,25.162142921239138,9,7.833333333333333,6,18.95356371369277,9
subject-03,1,6,0.961323976516724,elephant,elephant,30,30_elephant_10_n02504458_7033.png,True,0.7309357585554789,0.0407449752092361,1.0,-0.004493961347352666,24.43916804715991,9,7.583333333333333,1,19.545439873227302,0
subject-03,1,7,0.928899765014648,boat,car,180,180_car_10_n04285008_11770.png,False,0.5617918745101591,2.626685380935669,0.0909090909090909,-3.169212209083567,30.96378254890442,5,0.10665584415584388,7,46.234762212410374,7
subject-03,1,8,0.857043981552124,bottle,bottle,30,30_bottle_10_n04591713_5558.png,True,0.18694956554012923,0.0091247893869876,1.0,-0.0009298474001141502,24.594131588935852,9,4.521367521367521,7,25.736221010190558,8
subject-03,1,9,0.71644401550293,boat,airplane,150,150_airplane_10_n02690373_9432.png,False,-0.5465030999989584,2.6533610820770264,0.0625,-3.7911402477749645,30.91329002380371,9,0.5626373626373624,4,39.26755399739266,3
subject-03,1,10,0.708317995071411,airplane,airplane,60,60_airplane_10_n02690373_10399.png,True,-0.5888932336042351,0.0354230031371116,1.0,-0.0038839805744664093,25.481777392327785,9,5.468589743589743,6,25.942283124194955,9
subject-03,1,11,0.704149007797241,clock,bear,120,120_bear_10_n02132136_3616.png,False,-0.6106411394875741,2.6527297496795654,1.0,-1.8146724552452178,31.07199764251709,5,9.75,3,22.50141277611741,10
subject-03,1,12,0.930129051208496,knife,knife,0,0_knife_10_n03041632_62810.png,True,0.5682045590998037,1.42641282081604,1.0,-0.3909328504164832,29.743244647979736,10,3.3289682539682537,9,28.81608728230388,9
subject-03,1,13,0.789925098419189,boat,bird,180,180_bird_10_n01534433_10801.png,False,-0.16318226681488932,2.576695442199707,0.2,-2.7520646902288712,30.71181631088257,10,0.6230158730158728,7,38.47350114036708,3
subject-03,1,14,0.875602006912231,keyboard,keyboard,0,0_keyboard_10_n04505470_9514.png,True,0.28375921315234837,0.001602109754458,1.0,-0.00012762168776517003,22.350005146610783,8,5.913636363636364,5,22.863448813201018,6
subject-03,1,15,0.805247068405151,boat,bottle,60,60_bottle_10_n03983396_2205.png,False,-0.0832537999503828,2.0832979679107666,0.125,-3.4757870117077103,30.318702459335327,10,0.6209706959706958,0,37.984821771424826,0
subject-03,1,16,0.687397956848145,bird,bird,90,90_bird_10_n01530575_35115.png,True,-0.6980245387474061,0.5543153882026672,1.0,-0.09815217038822094,27.194752395153046,9,3.545177045177045,8,31.315794917976458,9
subject-03,1,17,0.668954849243164,cat,cat,90,90_cat_10_n02123394_702.png,True,-0.7942347073114909,0.0896848142147064,1.0,-0.011005118470557289,25.693343248218298,9,4.706060606060606,7,26.58909312137909,9
subject-03,1,18,0.766785144805908,clock,dog,150,150_dog_10_n02109525_40708.png,False,-0.2838939649398627,2.473524570465088,0.5,-1.8710832308602219,30.769692420959473,10,2.1146825396825397,7,31.78670107442432,10
subject-03,1,19,0.626622915267944,bear,bear,0,0_bear_10_n02134418_2324.png,True,-1.015063137673176,0.0179741457104682,1.0,-0.0018061010349303495,23.580440806457773,9,9.333333333333334,4,14.97130952659052,9
subject-03,1,20,0.664427042007446,cat,cat,0,0_cat_10_n02123394_6517.png,True,-0.8178544305546855,0.0329488106071949,1.0,-0.003581253214036882,25.11575474217534,9,4.212179487179487,8,27.534198101697186,9
subject-03,1,21,0.914345979690552,car,car,0,0_car_10_n04285008_1867.png,True,0.4858707136479509,0.0525641292333602,1.0,-0.006077601028233535,24.051136940717697,9,4.9842032967032965,6,29.484697215909176,8
subject-03,1,22,0.870031833648682,cat,knife,30,30_knife_10_n03041632_3063.png,False,0.2547018915720918,2.1313018798828125,1.0,-0.8703972475588828,29.48524045944214,9,4.19563492063492,8,28.30199304397357,9
subject-03,1,23,1.29394793510437,boat,keyboard,150,150_keyboard_10_n04505470_1076.png,False,2.466099257548874,2.7043535709381104,1.0,-2.011061720974987,31.335877895355225,5,4.905769230769231,6,33.1815040595189,6
subject-03,1,24,0.97188401222229,oven,oven,150,150_oven_10_n04111531_15296.png,True,0.78602315689614,2.5845258235931396,0.0625,-4.100003074752679,30.937950611114502,10,0.3027930402930401,6,43.170732396868786,6
subject-03,1,25,1.04346299171448,elephant,knife,90,90_knife_10_n03041632_25498.png,False,1.159421492474297,2.3458309173583984,0.5,-2.3076914593260147,30.857892990112305,10,2.269047619047619,9,31.476103816544175,5
subject-03,1,26,0.701529979705811,truck,truck,60,60_truck_10_n03417042_18374.png,True,-0.6243035406158146,0.0729310289025306,1.0,-0.00886249128769716,26.81955573707819,9,3.901190476190476,8,26.1444886144115,9
subject-03,1,27,1.16704797744751,bird,boat,150,150_boat_10_n04273569_62.png,False,1.8041139469147622,2.617011308670044,1.0,-1.9940277021315185,30.68452477455139,5,5.17063492063492,7,28.7760024333179,0
subject-03,1,28,0.948935985565186,bear,bear,180,180_bear_10_n02132136_20883.png,True,0.6663126634055089,2.631306409835815,0.3333333333333333,-2.3337730034993345,30.98482918739319,4,7.726190476190475,3,23.515313150130602,10
subject-03,1,29,0.798708915710449,car,car,60,60_car_10_n02814533_38071.png,True,-0.11736067533862382,0.0317782647907733,1.0,-0.003486624845350372,25.38438694551587,9,3.408928571428571,8,33.66763852352633,8
subject-03,1,30,0.876748085021973,knife,cat,180,180_cat_10_n02123597_3944.png,False,0.28973783511170326,2.631657838821411,0.1666666666666666,-2.690501886934217,30.945577383041382,9,0.9884670884670882,4,35.403571718410255,4
subject-03,1,31,0.976285219192505,knife,knife,60,60_knife_10_n03041632_4714.png,True,0.8089824582004086,0.0103730726987123,1.0,-0.000983184946370567,25.392563462257385,9,6.652777777777778,5,21.746839640582607,9
subject-03,1,32,0.898185014724731,clock,car,150,150_car_10_n02814533_85659.png,False,0.40156555223903634,2.485367774963379,0.1428571428571428,-2.8616868336062806,30.85364317893982,10,0.1639652014652012,10,44.43546664089317,0
subject-03,1,33,0.632050037384033,boat,clock,180,180_clock_10_n03196217_4492.png,False,-0.9867520555719268,2.141557455062866,1.0,-1.2009565546503134,30.2103168964386,10,2.447619047619047,10,36.345772865113844,10
subject-03,1,34,0.639739036560059,boat,elephant,180,180_elephant_10_n02504013_698.png,False,-0.9466416835750304,2.667535305023194,0.0625,-3.6635545140868064,31.106095552444458,9,2.6839285714285714,1,34.05012989594926,0
subject-03,1,35,0.771675825119019,elephant,elephant,90,90_elephant_10_n02504013_3081.png,True,-0.25838128088490536,0.2372616678476333,1.0,-0.03511177292854101,28.19497813284397,10,5.091666666666666,9,26.279394684644632,9
subject-03,1,36,0.621587991714478,bird,bird,90,90_bird_10_n01601694_2723.png,True,-1.041328279869463,0.494157999753952,1.0,-0.08465697131079968,26.368811160326004,9,3.0527528027528024,8,33.58231470243513,9
subject-03,1,37,0.74352502822876,bear,bear,150,150_bear_10_n02133161_2340.png,True,-0.40523250422720497,2.596072196960449,1.0,-2.0316350994264023,30.800710439682007,4,8.25,10,23.409862648757738,10
subject-03,1,38,0.883117914199829,bicycle,keyboard,150,150_keyboard_10_n03085013_15162.png,False,0.3229666353796385,2.5614867210388184,0.25,-2.4914423913387864,30.814029455184937,10,2.1178321678321677,8,35.50545370104095,6
subject-03,1,39,0.654864072799683,airplane,airplane,90,90_airplane_10_n02690373_19118.png,True,-0.8677405397266316,0.0204814411699771,1.0,-0.002080636591860714,24.81638339534402,9,5.712276612276613,6,23.18755815244922,3
subject-03,1,40,0.802574872970581,boat,boat,90,90_boat_10_n03344393_3072.png,True,-0.09719355341832446,1.518726110458374,1.0,-0.43792288388535044,29.24491548538208,10,6.994047619047619,5,23.976715091794482,9
subject-03,1,41,0.924504995346069,airplane,truck,60,60_truck_10_n04467665_67115.png,False,0.5388661539824473,0.1912745535373687,1.0,-0.02805251255349576,27.883544713258743,10,3.2947802197802196,9,27.529686358908954,9
subject-03,1,42,1.03223991394043,bear,dog,150,150_dog_10_n02089973_2756.png,False,1.100875274148402,1.9616341590881348,0.1111111111111111,-3.2300229057937995,29.97324824333191,10,0.8031746031746028,2,35.004426079797575,0
subject-03,1,43,0.738069772720337,elephant,elephant,90,90_elephant_10_n02504458_3153.png,True,-0.4336903467593266,0.0784712433815002,1.0,-0.009438933385591297,24.780672408640385,9,8.0,1,19.765052655023027,0
subject-03,1,44,1.03589916229248,knife,bottle,120,120_bottle_10_n04557648_1136.png,False,1.1199640800215245,1.9874674081802368,0.5,-2.173570119997862,30.11286771297455,10,1.583272283272283,10,33.58221143967007,0
subject-03,1,45,0.799916982650757,keyboard,keyboard,30,30_keyboard_10_n04505470_6963.png,True,-0.11105868293836609,0.0237891878932714,1.0,-0.0025016937322726823,25.38593222759664,9,5.1314935064935066,6,24.92928054445036,6
subject-03,1,46,0.655588150024414,truck,truck,90,90_truck_10_n03417042_5228.png,True,-0.8639633242303684,0.8828528523445129,1.0,-0.21870169417641425,28.429504811763763,10,3.076190476190476,9,28.906675043007866,9
subject-03,1,47,0.545460939407349,clock,clock,60,60_clock_10_n04548280_5734.png,True,-1.4384520559503278,0.0673546195030212,1.0,-0.008252665413636952,25.713091731071472,9,4.915018315018315,6,28.866986484183972,9
subject-03,1,48,0.78703784942627,car,truck,120,120_truck_10_n03796401_28190.png,False,-0.17824386696627606,2.6269922256469727,0.0769230769230769,-3.303362651703902,30.95310068130493,9,1.0222985347985345,3,35.923472441401834,0
subject-03,1,49,0.842911958694458,bicycle,bicycle,60,60_bicycle_10_n02835271_4730.png,True,0.11322856740853778,0.0295742191374301,1.0,-0.003199923257814207,25.394753586500883,9,6.666666666666666,6,20.77094480471488,8
