subject_id,session,trial,rt,object_response,category,condition,item_id,response_correct,rt_zscore,output_entropy,output_rank_correct,output_logprob_correct,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct
subject-02,1,1,0.6699538230896,boat,bicycle,0,0_bicycle_00_bicycle-0033-ILSVRC2012-val-00031498.png,False,-1.1057029652015276,0.9060495495796204,0.5,-2.4002095807815347,28.147240459918976,10,1.719047619047619,10,31.504675684543344,6
subject-02,1,2,0.882771015167236,bottle,bottle,0,0_bottle_00_bottle-0003-ILSVRC2012-val-00003622.png,True,-0.00923445536228599,1.6156210899353027,1.0,-0.7339836640808997,28.524044275283813,10,5.486111111111111,10,23.39072335774674,10
subject-02,1,3,0.998857021331787,boat,knife,0,0_knife_00_knife-0033-ILSVRC2012-val-00028494.png,False,0.588859377893444,1.907640814781189,0.0625,-5.251477709782263,28.426350474357605,10,0.3825757575757574,7,44.914719685604695,7
subject-02,1,4,1.34678316116333,boat,chair,0,0_chair_00_chair-0116-ILSVRC2012-val-00017447.png,False,2.3814309852476265,0.074213221669197,1.0,-0.010335927432335216,26.34954996407032,10,1.4888278388278384,10,44.15798242625366,10
subject-02,1,5,0.752362966537476,bear,elephant,0,0_elephant_00_elephant-0029-ILSVRC2012-val-00027259.png,False,-0.6811177621392778,0.0014166908804327,1.0,-0.00012505836421003216,26.453985698753968,10,4.678968253968254,6,30.523236723523578,10
subject-02,1,6,0.74207592010498,boat,chair,0,0_chair_00_chair-0124-ILSVRC2012-val-00022208.png,False,-0.7341182850874954,2.045717239379883,0.0769230769230769,-4.6472250518533205,28.315082788467407,10,0.07870879120879078,8,55.395349101462266,7
subject-02,1,7,0.905914068222046,chair,chair,0,0_chair_00_chair-0127-ILSVRC2012-val-00024620.png,True,0.11000228791210599,0.0305748507380485,1.0,-0.004626169910145255,27.176977209746838,10,1.5462662337662332,10,44.25721439483113,10
subject-02,1,8,0.967644214630127,clock,bottle,0,0_bottle_00_bottle-0214-ILSVRC2012-val-00012572.png,False,0.4280459618439334,1.4565749168395996,0.5,-1.55387005199586,28.51800012588501,10,6.565018315018314,1,24.064128741935782,10
subject-02,1,9,1.09962797164917,bird,keyboard,0,0_keyboard_00_keyboard-0005-ILSVRC2012-val-00001687.png,False,1.1080475724697423,2.003546953201294,0.25,-2.2838343728158677,28.12162947654724,10,1.0543040293040291,9,44.53717426045311,7
subject-02,1,10,1.12935304641724,car,bird,0,0_bird_00_bird-0486-ILSVRC2012-val-00037420.png,False,1.2611959535644244,0.1423663347959518,0.0833333333333333,-10.357425874103857,26.589482948184013,10,0.5936868686868683,0,45.828958600500954,0
subject-02,1,11,1.179123878479,knife,boat,0,0_boat_00_boat-0225-ILSVRC2012-val-00022075.png,False,1.5176233104497128,2.1038331985473633,0.0909090909090909,-4.502256128668737,28.739623546600342,10,1.5678321678321676,3,32.97164239045681,3
subject-02,1,12,1.09898710250854,oven,bicycle,0,0_bicycle_00_bicycle-0064-ILSVRC2012-val-00017103.png,False,1.1047457112583978,1.1514617204666138,0.0666666666666666,-7.333414559319551,26.788799285888672,10,0.8781746031746029,3,41.33746469733693,1
subject-02,1,13,0.753203868865967,cat,cat,0,0_cat_00_cat-0247-ILSVRC2012-val-00044374.png,True,-0.6767852976704086,0.050692643970251,1.0,-0.006613018716297757,26.347691860049963,10,4.40952380952381,7,31.609675480392628,10
subject-02,1,14,1.02064895629883,elephant,chair,0,0_chair_00_chair-0170-ILSVRC2012-val-00022051.png,False,0.7011349427881757,1.6760419607162476,0.125,-4.407589041125728,27.585217118263245,10,0.2452131202131199,10,49.15054224358228,7
subject-02,1,15,1.01691699028015,dog,dog,0,0_dog_00_dog-1734-ILSVRC2012-val-00031377.png,True,0.6819072517387615,1.8225576877593992,0.1111111111111111,-4.5203101007114705,27.90696942806244,10,0.5470959595959595,9,43.28267723964393,6
subject-02,1,16,0.694452047348022,boat,boat,0,0_boat_00_boat-0243-ILSVRC2012-val-00039131.png,True,-0.9794841612407067,0.7599918842315674,0.25,-4.1806730612026985,26.83773899078369,10,2.428210678210678,3,29.15069388436013,3
subject-02,1,17,0.912500858306885,bear,chair,0,0_chair_00_chair-0047-ILSVRC2012-val-00045407.png,False,0.1439384931521066,0.4982126951217651,0.3333333333333333,-4.138606554838175,26.074810028076172,10,0.455372405372405,10,48.78169003520482,6
subject-02,1,18,0.945769071578979,oven,knife,0,0_knife_00_knife-0034-ILSVRC2012-val-00029248.png,False,0.3153416954749716,1.371421217918396,1.0,-0.4606864741671818,28.370792984962463,10,2.281060606060606,10,35.55658753440208,10
subject-02,1,19,0.841678142547607,car,car,0,0_car_00_car-0005-ILSVRC2012-val-00006220.png,True,-0.22095156508630465,0.0565021522343158,1.0,-0.010001379362046028,26.64940457418561,10,2.284065934065934,9,40.75986148600921,9
subject-02,1,20,1.02745699882507,bear,chair,0,0_chair_00_chair-0098-ILSVRC2012-val-00044181.png,False,0.7362110763034858,2.47054672241211,0.0625,-4.575393386450189,29.381717920303345,4,0.04285714285714237,5,52.386327448998195,5
subject-02,1,21,0.799660921096802,clock,clock,0,0_clock_00_clock-0048-ILSVRC2012-val-00044752.png,True,-0.4374310691244135,0.0157156791538,1.0,-0.0017674678622441977,26.780724128708243,10,9.116666666666665,10,19.606693438413604,10
subject-02,1,22,1.03111386299133,oven,truck,0,0_truck_00_truck-0028-ILSVRC2012-val-00028536.png,False,0.7550518304921836,2.2883503437042236,0.2,-2.4769509113324224,28.773682117462158,10,0.38755133755133736,10,45.603559001377505,5
subject-02,1,23,0.687018871307373,boat,elephant,0,0_elephant_00_elephant-0081-ILSVRC2012-val-00032404.png,False,-1.017781083482261,1.4501508474349976,0.3333333333333333,-2.540325693830605,27.404892802238464,10,3.152777777777778,8,37.694844464163694,5
subject-02,1,24,0.888767957687378,oven,oven,0,0_oven_00_oven-0018-ILSVRC2012-val-00017795.png,True,0.021662760057476717,2.1585121154785156,0.5,-1.7500821467879,28.998904705047607,10,0.4416666666666666,10,62.22627595671459,6
subject-02,1,25,0.716544151306152,keyboard,keyboard,0,0_keyboard_00_keyboard-0074-ILSVRC2012-val-00020967.png,True,-0.8656620772741646,1.2896852493286133,0.25,-3.487506082592004,27.504822731018066,10,0.8154512154512152,9,43.43130266766289,7
subject-02,1,26,1.07050204277039,car,clock,0,0_clock_00_clock-0076-ILSVRC2012-val-00028203.png,False,0.9579860876638088,1.048861026763916,0.5,-2.397894095607329,27.766966342926025,10,5.167261904761904,5,25.352852223439044,10
subject-02,1,27,1.10799384117126,clock,knife,0,0_knife_00_knife-0010-ILSVRC2012-val-00009160.png,False,1.1511498820098913,1.3599933385849,0.2,-3.915482628885164,27.39037048816681,10,2.0397546897546897,8,37.91721665495497,0
subject-02,1,28,0.645861864089966,boat,boat,0,0_boat_00_boat-0236-ILSVRC2012-val-00032584.png,True,-1.229828625001607,1.7072703838348389,0.0666666666666666,-5.550749403245356,27.585479974746704,10,1.695833333333333,3,34.09854349499035,3
subject-02,1,29,1.37190508842468,bottle,cat,0,0_cat_00_cat-0260-ILSVRC2012-val-00006612.png,False,2.51086320770874,2.0036380290985107,1.0,-1.0072337150648238,27.026877760887146,4,3.7706349206349206,8,33.139536793969135,6
subject-02,1,30,0.783740043640137,cat,cat,0,0_cat_00_cat-0274-ILSVRC2012-val-00019370.png,True,-0.5194579984801693,2.048643112182617,0.0625,-6.885193228757135,27.801626443862915,10,0.8359126984126983,9,44.43456769947902,6
subject-02,1,31,0.711482048034668,oven,oven,0,0_oven_00_oven-0031-ILSVRC2012-val-00029125.png,True,-0.8917428500564295,1.432159662246704,1.0,-0.7089049834897361,28.13713836669922,10,0.9879329004329003,10,57.74373771830485,10
subject-02,1,32,0.925283908843994,airplane,airplane,0,0_airplane_00_airplane-0022-ILSVRC2012-val-00023781.png,True,0.20979883195645724,2.051133632659912,1.0,-1.035731632338674,28.477441549301147,10,5.833333333333333,0,23.169266179338535,10
