subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,0,0.03717239573597908
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,1,0.05696423351764679
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,2,0.06719865649938583
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,3,0.08898882567882538
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,4,0.09899744391441345
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,5,0.11254940927028656
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,6,0.09693779051303864
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,7,0.09573254734277725
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,8,0.08804221451282501
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,9,0.10194186866283417
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,10,0.1365938037633896
vit_base_patch16_224,high-pass,Probability,0001_hp_dnn_0.7_boat_10_n03662601_12531.png,11,0.23795802891254425
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,0,0.09523963183164597
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,1,0.11607199907302856
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,2,0.08273353427648544
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,3,0.06916622072458267
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,4,0.04348097741603851
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,5,0.035774827003479004
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,6,0.024775106459856033
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,7,0.06544559448957443
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,8,0.08871064335107803
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,9,0.14073866605758667
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,10,0.8483684062957764
vit_base_patch16_224,high-pass,Probability,0002_hp_dnn_0.7_chair_10_n04429376_22819.png,11,0.9959026575088501
vit_base_patch16_224,high-pass,Probability,0003_hp_dnn_0.45_elephant_10_n02504458_582.png,0,0.022752251476049423
