subj,dataset_name,metric_name,stimulus,layer,value
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,0,0.07654396444559097
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,1,0.06581735610961914
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,2,0.06257704645395279
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,3,0.04405169561505318
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,4,0.03582344949245453
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,5,0.010072584263980389
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,6,0.014108723029494286
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,7,0.07967269420623779
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,8,0.10684512555599213
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,9,0.2020462602376938
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,10,0.9230207800865173
vit_base_patch16_224,eidolonI,Probability,0001_eid_dnn_1-10-10_oven_10_n04111531_17072.png,11,0.9995148181915283
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,0,0.03296323120594025
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,1,0.02696523442864418
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,2,0.029498370364308357
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,3,0.041872404515743256
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,4,0.10340335220098495
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,5,0.14409643411636353
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,6,0.11561326682567596
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,7,0.08441795408725739
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,8,0.08950619399547577
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,9,0.10194806009531021
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,10,0.23241807520389557
vit_base_patch16_224,eidolonI,Probability,0002_eid_dnn_16-10-10_airplane_10_n02690373_4183.png,11,0.3054637908935547
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,0,0.005847770720720291
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,1,0.011635585688054562
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,2,0.01665092445909977
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,3,0.026354245841503143
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,4,0.02305225096642971
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,5,0.01826624944806099
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,6,0.01800679601728916
vit_base_patch16_224,eidolonI,Probability,0003_eid_dnn_8-10-10_car_10_n03100240_1137.png,7,0.020915327593684196
